campaign,name,n,sources,prevalence,log_loss,brier,average_precision,threshold,recall,false_positive_rate,precision,auroc,f1,balanced_accuracy,horizon_ps,ece_10bin,log_loss_ci95,brier_ci95,timing_true_events,timing_missed_windows,timing_detected_window_timing_mae_ps,timing_detected_window_timing_bias_ps,timing_timed_within_3ps_recall,timing_alarm_episodes,timing_false_alarm_episodes,timing_observable_event_centers,timing_detected_event_centers,timing_missed_event_centers,timing_event_recall,timing_false_alarms_per_sampled_center_ns,timing_mean_detected_lead_ps,spatial_sampled_center_fraction_mae,spatial_sampled_center_jaccard,spatial_nearby_pair_difference_rmse,spatial_nearby_pairs
initial,scratch-H0-R25-attention,44385,30,0.18840006848320312,0.4847742977646456,0.15489108699862145,0.2018056962791596,0.31375256180763245,0.0494515475465714,0.07390564792475486,0.13444267604847923,0.5667648211234001,0.07230676697643265,0.48777294981090813,48.0,0.0634283012582805,"[0.4433840343229197, 0.5372833239220285]","[0.13751913443175487, 0.17758714504787823]",6014,5700,12.155061146683417,-0.8447687389571725,0.0061523112736947124,849,765,402,42,360,0.1044776119402985,5.745184183845894,34.30357142857143,0.2511651951750001,0.0209461981520805,0.3007800702370261,16736
initial,scratch-H0-R25-attention,44385,30,0.36752480433082874,0.6631441908379611,0.2367621655388191,0.37458326770591693,0.592752993106842,0.007200004135195392,0.029230788967880995,0.1252100402427401,0.5647810150342328,0.013616985203064189,0.4889846075836572,96.0,0.10319389004549016,"[0.6252919223710753, 0.6949651679716895]","[0.21945715897430915, 0.2520223226575784]",12127,12065,25.332722370570373,-24.828682846130096,0.0004947637503092274,329,309,409,9,400,0.022004889975550123,2.320603807592655,86.33333333333333,0.35264439367920253,0.002080942519189531,0.3632095377211431,16736
initial,scratch-H3-R0-mlp,44385,30,0.0024611272127941872,0.017199823375998992,0.002454997080515154,0.0024849115541505603,0.0033719814382493496,0.017341779063102164,0.031607744924379254,0.00135181383989695,0.5172657401263785,0.002508116772156262,0.4928670170693615,0.75,0.000249684675086329,"[0.012402083031271305, 0.022837184905527635]","[0.0016444920280459178, 0.003407085039340386]",68,67,0.375,-0.375,0.014705882352941176,759,759,68,0,68,0.0,5.700123915737299,,0.0053843594457740835,0.0003728560775540641,0.04016571600135047,16736
initial,scratch-H3-R0-mlp,44385,30,0.00884508151496356,0.05040659141353279,0.008765078901245565,0.015460138112185575,0.014349843375384808,0.1502122611065544,0.05720057469198975,0.022898393685422777,0.6033991974192551,0.039738969219759564,0.5465058432072823,3.0,0.0019880618537847917,"[0.04289919176822498, 0.05932962986918298]","[0.007125879932665032, 0.010702775582034247]",274,241,0.8296447222586093,-0.4029169623766046,0.12043795620437957,626,610,274,16,258,0.058394160583941604,4.581127257707183,2.0625,0.01988058829705027,0.013714163457424048,0.08607850907632825,16736
initial,scratch-H3-R0-mlp,44385,30,0.031243024276521245,0.13781050612586387,0.03021805697677004,0.05203448421036436,0.047402940690517426,0.2025795781289549,0.06761102673601044,0.0881162175996399,0.6068747105726757,0.12281255147095572,0.5674842756964722,9.0,0.004008294782302275,"[0.1187436617020251, 0.16093761122063313]","[0.024865687023017592, 0.03664110549178351]",974,815,2.2253675939300663,-0.2232474115904324,0.10985626283367557,526,489,378,37,341,0.09788359788359788,3.6724118508505126,4.4391891891891895,0.05961981911313457,0.035042268175315375,0.15324224786504734,16736
initial,scratch-H3-R0-mlp,44385,30,0.09117904843080059,0.3046336368747828,0.08321162930957961,0.11887588953760585,0.15295535326004028,0.15221975384776743,0.10789701514686165,0.12399017845556583,0.5989361036806122,0.13666238781971002,0.5221613693504531,24.0,0.02929749987150033,"[0.2720136012396812, 0.3474566169629246]","[0.07078392759128087, 0.09901842269900984]",2883,2326,5.783004083553402,0.4139762819894745,0.05168227540756157,413,364,397,43,354,0.10831234256926953,2.7336562652547785,11.180232558139535,0.15248822241884066,0.06094131094131094,0.23801880106088205,16736
initial,scratch-H3-R0-mlp,44385,30,0.18840006848320312,0.48289146684166684,0.15403461349331263,0.20209675739456107,0.30281683802604675,0.05640873514690065,0.07522663746850225,0.14825907360625634,0.5676765365134839,0.08172371480525914,0.4905910488391991,48.0,0.05921942505058603,"[0.44094765525902635, 0.5366249198960455]","[0.13632356411893337, 0.17717955677576938]",6014,5598,12.154585413170336,-1.8170782853783463,0.008646491519787164,990,850,402,54,348,0.13432835820895522,6.383537982050993,37.44444444444444,0.24887706063967913,0.026864719481906985,0.30080245508626824,16736
initial,scratch-H3-R0-mlp,44385,30,0.36752480433082874,0.6618760795177336,0.23607616145461088,0.37427047109186484,0.5847194194793701,0.006967745937285862,0.027507490876386754,0.12830640611246077,0.5642547996337717,0.013217697932256571,0.4897301275304496,96.0,0.10049419783357177,"[0.6248513303401426, 0.6937587621702795]","[0.21892180397728497, 0.25134758087785364]",12127,12067,28.279098407959264,-28.279098407959264,8.246062505153789e-05,179,171,409,7,402,0.017114914425427872,1.2842176410949646,86.46428571428571,0.35256303918220394,0.001878112132502047,0.36321776978767284,16736
initial,scratch-H3-R25-mean,44385,30,0.0024611272127941872,0.017267323870401186,0.002455482136070675,0.0027030850145107173,0.003986050840467215,0.016476799815429183,0.04569165020683269,0.0008889023180180937,0.5674386549602407,0.0016868037280503166,0.4853925748042982,0.75,0.00025751199347048235,"[0.012280556118380137, 0.023141569953972204]","[0.0016442584923758146, 0.003408649253347042]",68,66,0.375,-0.375,0.029411764705882353,1439,1438,68,1,67,0.014705882352941176,10.799444256693327,0.75,0.005209619371434044,0.000825082508250825,0.04018154016338562,16736
initial,scratch-H3-R25-mean,44385,30,0.00884508151496356,0.04898892319500201,0.008738649521238102,0.015246243997471182,0.01934772916138172,0.05201429306522465,0.04202411547770448,0.010924805865624571,0.6912393955551088,0.01805701268776059,0.5049950887937601,3.0,0.0010598908644909432,"[0.04133805911537875, 0.057645989202807446]","[0.0070970132951515795, 0.010669407745245989]",274,261,0.7281327139650666,-0.5537089442805609,0.04744525547445255,756,746,274,10,264,0.0364963503649635,5.6024933348353425,2.175,0.02076048953242934,0.007195093182354328,0.08620541833733451,16736
initial,scratch-H3-R25-mean,44385,30,0.031243024276521245,0.1357610132588287,0.030067684829471208,0.04817468509995833,0.05058137699961662,0.06638728292891023,0.04769076835792695,0.04296517071248778,0.6523963522447327,0.052167845333084155,0.5093482572854916,9.0,0.0013179538039121282,"[0.116122957538352, 0.15881510338607419]","[0.024720052073254065, 0.03647105600590479]",974,907,2.392637458840976,-0.4635808037150635,0.043121149897330596,757,709,378,48,330,0.12698412698412698,5.324621681499005,4.859375,0.06105996972567146,0.02424469205610067,0.15346683194213126,16736
initial,scratch-H3-R25-mean,44385,30,0.09117904843080059,0.30223927435623904,0.08240765987187787,0.11500010696115973,0.14340345561504364,0.08242145236976492,0.05613351224172872,0.1283966421379251,0.5843015448032596,0.10039591477308153,0.5131439700640181,24.0,0.011184414457214017,"[0.2662874629665531, 0.3469486591011529]","[0.06941233192452345, 0.09867107133472144]",2883,2657,5.842788961042954,0.8669548777026723,0.019771071800208116,1508,1350,397,127,270,0.3198992443324937,10.13856032443393,13.198818897637794,0.14714496019460394,0.040192398973443066,0.23974559763787928,16736
initial,scratch-H3-R25-mean,44385,30,0.18840006848320312,0.4896426626745192,0.1556243875612597,0.20411428979794705,0.3298816680908203,0.0416244913172048,0.04382202777344773,0.1806592077765304,0.5529864467356884,0.06765991079081539,0.4989012317718785,48.0,0.051990608981656666,"[0.45109856314532193, 0.5376713316129081]","[0.13862526150013563, 0.17720626806423195]",6014,5813,11.917575196056738,-0.2228706239926871,0.0039906883937479215,1083,938,402,91,311,0.2263681592039801,7.04442191431039,30.156593406593405,0.2560663069987228,0.019412385896880047,0.3042801378917232,16736
initial,scratch-H3-R25-mean,44385,30,0.36752480433082874,0.6727302164040451,0.24028833786360135,0.4092887700818205,0.6226856708526611,0.05054383266544122,0.04302326670992089,0.4057048119268004,0.5734403701886575,0.08988903909585969,0.5037602829777602,96.0,0.09406130020862176,"[0.6444581111595735, 0.6969833099848558]","[0.2268307794682415, 0.251863954734469]",12127,11681,23.178350073061686,-7.928616367441799,0.0024738187515461365,987,701,409,106,303,0.2591687041564792,5.264541324020878,74.37028301886792,0.36079836808314486,0.021915348343621903,0.36665144909453395,16736
initial,scratch-H3-R25-attention,44385,30,0.0024611272127941872,0.01722367324820821,0.002455172603731956,0.002600384576765725,0.0035924981348216534,0.06293027233285141,0.03779249270767849,0.004091454876635551,0.533318924404478,0.007683370165005305,0.5125688898125864,0.75,0.0003683684180617152,"[0.012449408712254533, 0.022830240601645208]","[0.001644800536521581, 0.0034070820526094074]",68,64,0.375,-0.375,0.058823529411764705,764,763,68,1,67,0.014705882352941176,5.730164094476362,0.75,0.0055198238459406,0.0014193660745384885,0.04016573156239141,16736
initial,scratch-H3-R25-attention,44385,30,0.00884508151496356,0.05040370821934252,0.008765153413141704,0.01891557230879324,0.014218895696103573,0.2295676535133912,0.06506100177205176,0.03052712539385049,0.6147060352217942,0.05388836004028062,0.5822533258706697,3.0,0.0019028772989424167,"[0.04287624093031597, 0.05934926382858247]","[0.0071255778543020554, 0.010703373538623256]",274,222,0.811340833816817,-0.4204786015236336,0.1897810218978102,422,410,274,12,262,0.043795620437956206,3.0791183207540085,1.75,0.019820160503117974,0.016467997289472062,0.08607653751364769,16736
initial,scratch-H3-R25-attention,44385,30,0.031243024276521245,0.1377488686146232,0.030214276663250723,0.055258835664115005,0.046474430710077286,0.23407522431048555,0.06879667041651445,0.09888008674642068,0.6110981439028996,0.13902994015345713,0.5826392769469856,9.0,0.0032856434685604183,"[0.1185592294886972, 0.1610424871874354]","[0.024852939375884744, 0.03664695205909145]",974,791,2.1912858135111373,-0.331394945118228,0.13039014373716631,375,349,378,26,352,0.06878306878306878,2.62100559498329,4.413461538461538,0.05911432510047384,0.03930961559053432,0.15323964758603806,16736
initial,scratch-H3-R25-attention,44385,30,0.09117904843080059,0.3045795837264648,0.08320978873120077,0.12201102924784571,0.15226024389266968,0.16253452335921983,0.11128169774948898,0.12780611708847803,0.6014594307476584,0.14309334229846107,0.5256264128048656,24.0,0.02915062814492825,"[0.2717840858173186, 0.34761262303506085]","[0.0707551613515784, 0.09906399582180724]",2883,2301,5.789323285139718,0.5348691865944265,0.05549774540409296,216,179,397,32,365,0.08060453400503778,1.3442979985730914,10.9453125,0.15187852560841772,0.06322058763154653,0.23800732861640467,16736
initial,scratch-H3-R25-attention,44385,30,0.18840006848320312,0.484229352988971,0.15462805268744337,0.2024928084425857,0.31002190709114075,0.047220748570073225,0.06607469195436269,0.14229080627774798,0.56630168555739,0.07090943232954834,0.49057302830785515,48.0,0.06040811375133286,"[0.4424904359548656, 0.5373088506477729]","[0.1371022145459056, 0.17752084533733672]",6014,5735,11.829621542733147,0.6750953880762374,0.005487196541403392,599,561,402,20,382,0.04975124378109453,4.2131350681536555,32.5125,0.25003284146728577,0.018760660246265895,0.3007822368752256,16736
initial,scratch-H3-R25-attention,44385,30,0.36752480433082874,0.6630202641775773,0.23668441909538848,0.374451482217039,0.591736912727356,0.007083875036240625,0.028993451195381683,0.1243246534106151,0.564605246547089,0.013404005342634933,0.4890452119204295,96.0,0.10259400479047902,"[0.6253319624319199, 0.6949439138745716]","[0.2193755325992133, 0.2519795754519704]",12127,12066,25.11170218820917,-24.248673267224998,0.00041230312525768946,322,299,409,9,400,0.022004889975550123,2.2455033607449963,87.25,0.35258376372264727,0.002013212713212713,0.3632126348779246,16736
initial,scratch-H12-R0-mlp,44385,30,0.0024611272127941872,0.01719728235552569,0.0024549987845900326,0.0024586352812229874,0.003415705868974328,0.017341779063102164,0.03146688519189774,0.001357856941297716,0.5175344846567851,0.0025185148063570965,0.4929374469356022,0.75,0.00026518350784722694,"[0.012405796980606384, 0.022827084404376242]","[0.001644528327495308, 0.0034070435006926044]",68,67,0.375,-0.375,0.014705882352941176,850,850,68,0,68,0.0,6.383537982050993,,0.0054001133970777,0.00040160642570281126,0.040165839991628455,16736
initial,scratch-H12-R0-mlp,44385,30,0.00884508151496356,0.05041090409070178,0.008765224632071028,0.015540390180715492,0.014406325295567513,0.14900964044130255,0.05983994618338834,0.021738933852582278,0.6031943489932022,0.0379424628328104,0.544584847128957,3.0,0.002038548542335358,"[0.04291085367533755, 0.05932559588915348]","[0.007126173613060581, 0.010702742742141553]",274,241,0.8666957050726571,-0.4958987718350671,0.12043795620437957,665,649,274,16,258,0.058394160583941604,4.874019000413052,2.203125,0.01993730692404957,0.013213846424178527,0.08607887790643225,16736
initial,scratch-H12-R0-mlp,44385,30,0.031243024276521245,0.1377860046448446,0.030216924197189594,0.05095513657278685,0.04736340045928955,0.18957893192790742,0.06520783207820366,0.08572461825803737,0.6057203315290258,0.1180630003376979,0.5621855499248519,9.0,0.004014822890686378,"[0.1187104823752645, 0.16089956478058054]","[0.024864755840214237, 0.03663902820691256]",974,824,2.2251777775018655,-0.27348821726009803,0.10369609856262833,571,530,378,41,337,0.10846560846560846,3.9803236829259134,4.5182926829268295,0.05966144119426546,0.034449447013331164,0.1532431764419305,16736
initial,scratch-H12-R0-mlp,44385,30,0.09117904843080059,0.3046344967677465,0.08322151296962886,0.11691317698094929,0.15380917489528656,0.1355316916800993,0.10327404583645747,0.11634533334998674,0.5964289425289504,0.12520776633855568,0.5161288229218209,24.0,0.029795658452259493,"[0.27201636384440303, 0.3474109452709733]","[0.07079380108583913, 0.09901617992640402]",2883,2369,5.735716441439977,0.32153965787195204,0.04856052722858134,523,461,397,49,348,0.12342569269521411,3.462130599677068,13.46938775510204,0.15262834127852046,0.0576034144576035,0.23802411211767763,16736
initial,scratch-H12-R0-mlp,44385,30,0.18840006848320312,0.4829687770695498,0.15409531328410028,0.2030390127591651,0.3045894503593445,0.0558801656165831,0.07222395664057309,0.15225771523478043,0.5676181518545673,0.08175528941603843,0.4918281044880049,48.0,0.06022657725189362,"[0.44109714717545967, 0.5365596188471893]","[0.136447289988599, 0.17719044874456039]",6014,5583,12.005507682004685,-0.649399120706033,0.008147655470568673,1243,1084,402,61,341,0.1517412935323383,8.140888438286208,36.92213114754098,0.24921980343501815,0.028300756039092753,0.30082433729629304,16736
initial,scratch-H12-R0-mlp,44385,30,0.36752480433082874,0.6618564981534707,0.23609472964151476,0.37433614605476273,0.5844510793685913,0.008593553322652563,0.029134816607446188,0.14631857882406232,0.5644919128425016,0.01623367378390301,0.4897293683576032,96.0,0.10068717636567205,"[0.6247164367622918, 0.693928535856451]","[0.21890550594677227, 0.2515013333048246]",12127,12053,26.588660588586304,-25.79149017315573,0.0002473818751546137,362,337,409,12,397,0.029339853300733496,2.5308850587660996,88.4375,0.3525499612061612,0.0025410657339703904,0.36321589261043596,16736
initial,scratch-H12-R25-mean,44385,30,0.0024611272127941872,0.017280226370615166,0.002455453801704465,0.0026807231418816756,0.003900756360962987,0.0,0.04563110317460699,0.0,0.5586619688516404,0.0,0.4771844484126965,0.75,0.00018354963499731504,"[0.012308677680077732, 0.02314518694629184]","[0.0016442295348453163, 0.003408616258617946]",68,68,,,0.0,1532,1532,68,0,68,0.0,11.50538845706132,,0.0052218383211786725,0.0,0.04017743654899559,16736
initial,scratch-H12-R25-mean,44385,30,0.00884508151496356,0.04917482678648674,0.008742168159038288,0.015640316048264272,0.020754266530275345,0.11289313647342812,0.045343644252906525,0.021735405787265766,0.673890482500489,0.03645256927904118,0.5337747461102608,3.0,0.0012472693797196228,"[0.04153338847524106, 0.05778573610064388]","[0.0071003609460944354, 0.010672212823224978]",274,248,0.8962576579470589,-0.4306066297073511,0.0948905109489051,964,943,274,21,253,0.07664233576642336,7.081972137734219,2.142857142857143,0.02100769418152363,0.012658227848101266,0.08627821017111581,16736
initial,scratch-H12-R25-mean,44385,30,0.031243024276521245,0.13703448102757765,0.030149302642324256,0.04217981050721024,0.05469813570380211,0.059786879462722035,0.05650209403642015,0.032999419561704955,0.6175600392437406,0.042526371682440965,0.5016423927131509,9.0,0.004379148878324989,"[0.11782533362514176, 0.15960563474108203]","[0.024831839004133195, 0.03652017102584287]",974,914,2.1233228550099437,-0.8927053067457483,0.043121149897330596,945,912,378,33,345,0.0873015873015873,6.849160752506477,4.931818181818182,0.06310399665038051,0.01711317659923455,0.15379067562574392,16736
