domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,population,root,standardized_rmse
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,independent_melt_856510393,0.8383097066856081
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_129223029,0.7043215941202454
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_176364202,0.8577781274799096
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_197585375,0.8224344726887922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_24993146,0.9733214394386723
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_340453041,0.8897733473189284
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_444631845,0.8292639796270675
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_468207512,0.7970700288834944
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_553888770,0.9821925692708644
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_708791158,0.833856074294039
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_780540798,0.830157791962762
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_827732877,0.7908871828776035
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_837421620,0.9647330307078922
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_845880246,0.8875255857861186
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_850300441,0.7145963256231871
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,independent_melt_856510393,0.8383097066856081
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_129223029,0.21352065658574962
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_176364202,0.22434631608910868
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_197585375,0.2654596869032091
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_24993146,0.2511764930160475
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_340453041,0.26772050679093756
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_444631845,0.21197161794463562
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_468207512,0.2102883563593045
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_553888770,0.2729465223480364
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_708791158,0.2230765865191465
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_780540798,0.18766875823226803
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_827732877,0.2501695664349439
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_837421620,0.2515716672181
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_845880246,0.242369603244051
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_850300441,0.17348149086964657
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,independent_melt_856510393,0.21373338860720706
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_129223029,0.21352065658574962
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_176364202,0.22434631608910868
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_197585375,0.2654596869032091
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_24993146,0.2511764930160475
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_340453041,0.26772050679093756
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_444631845,0.21197161794463562
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_468207512,0.2102883563593045
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_553888770,0.2729465223480364
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_708791158,0.2230765865191465
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_780540798,0.18766875823226803
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_827732877,0.2501695664349439
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_837421620,0.2515716672181
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_845880246,0.242369603244051
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_850300441,0.17348149086964657
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,independent_melt_856510393,0.21373338860720706
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_129223029,0.2079056850316288
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_176364202,0.2198903720308515
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_197585375,0.26502824451136864
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_24993146,0.25165527725217984
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_340453041,0.2645328802714373
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_444631845,0.21103128285305564
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_468207512,0.20659871608646985
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_553888770,0.2705658434504334
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_708791158,0.22154023251026217
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_780540798,0.1909697255859281
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_827732877,0.25014392912460226
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_837421620,0.24949446680374002
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_845880246,0.2396387119711801
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_850300441,0.16933557164144442
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,independent_melt_856510393,0.2106936916860687
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_129223029,0.2079056850316288
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_176364202,0.2198903720308515
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_197585375,0.26502824451136864
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_24993146,0.25165527725217984
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_340453041,0.2645328802714373
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_444631845,0.21103128285305564
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_468207512,0.20659871608646985
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_553888770,0.2705658434504334
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_708791158,0.22154023251026217
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_780540798,0.1909697255859281
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_827732877,0.25014392912460226
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_837421620,0.24949446680374002
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_845880246,0.2396387119711801
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_850300441,0.16933557164144442
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,independent_melt_856510393,0.2106936916860687
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_129223029,0.4547230125644718
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_176364202,0.5033593439388391
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_197585375,0.5891123478946855
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_24993146,0.6456650633370021
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_340453041,0.5978588922459267
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_444631845,0.47779605129314007
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_468207512,0.5229872291670361
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_553888770,0.5973183985464046
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_708791158,0.5244110962519553
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_780540798,0.4676137516198813
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_827732877,0.5259842767880575
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_837421620,0.5795904698471949
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_845880246,0.5946290211151055
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_850300441,0.4298321379924659
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,independent_melt_856510393,0.5046009515316611
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_129223029,0.4547230125644718
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_176364202,0.5033593439388391
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_197585375,0.5891123478946855
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_24993146,0.6456650633370021
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_340453041,0.5978588922459267
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_444631845,0.47779605129314007
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_468207512,0.5229872291670361
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_553888770,0.5973183985464046
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,independent_melt_708791158,0.5244110962519553
