source,temperature_K,field,pairs,valid_pairs,coverage,mean_angle_deg,median_angle_deg,p95_angle_deg,mean_axis_angle_deg,jump60_fraction,flip90_fraction,p1,p2,cage_mean_angle_deg,cage_p1,cage_fit_rms_A
1001,510.0,shape_axis_7A,3200,1165,0.3640625,77.17608220796903,67.8924072541412,158.3088143305258,44.85190674737543,0.5476394849785408,0.3871244635193133,0.1772270592037822,0.26120411501883745,77.2144510109812,0.17660931286999182,0.6685945391654968
881,520.0,block1/ideal_bivector,3200,3188,0.99625,84.52351996614236,83.36924088680993,151.1245312820192,56.610006766992534,0.6973023839397742,0.4425972396486826,0.07992709498861565,0.014532485626123097,84.49294075266452,0.0802756777251543,0.7776744365692139
881,520.0,block1/axial_bivector,3200,3194,0.998125,84.9721443459901,84.72268886283817,151.36670325306298,56.71874715130164,0.700375704445836,0.45397620538509703,0.07371234674147568,0.012704070686461384,84.95124533355285,0.07413495002969803,0.7776744365692139
881,520.0,block1/point_numerator,3200,3184,0.995,84.29014409038857,82.59914615277685,150.93891913922388,56.63679413377448,0.6956658291457286,0.4381281407035176,0.08329590504445046,0.013805370124707096,84.26021255376348,0.0836234181570168,0.7776744365692139
881,520.0,block2_mlp_input/ideal_bivector,3200,3190,0.996875,84.47161523181957,83.35835836636392,151.2611417739806,56.60751472106803,0.696551724137931,0.4407523510971787,0.0805921453521542,0.014486472497809526,84.43988738432111,0.08094784856374108,0.7776744365692139
881,520.0,block2_mlp_input/axial_bivector,3200,3190,0.996875,85.0756150036047,84.70849800967747,151.3070598186709,56.71930648493691,0.700626959247649,0.4561128526645768,0.07217682801833046,0.01252721256686081,85.05429390883899,0.07260924468863322,0.7776744365692139
881,520.0,block2_mlp_input/point_numerator,3200,3192,0.9975,83.5204746161479,81.63001969695279,151.5341953141367,56.30173229878507,0.6857769423558897,0.42888471177944865,0.09609128809308344,0.02098247043084828,83.47856812027678,0.09663709365475544,0.7776744365692139
881,520.0,block2_output/plane_normal,3200,3190,0.996875,85.19568178552878,84.05010416663795,151.43048463370113,56.59753263818464,0.6978056426332289,0.4463949843260188,0.07076960164705111,0.015533441963232726,85.16972744100208,0.07109653786776826,0.7776744365692139
881,520.0,block2_output/ideal_bivector,3200,3190,0.996875,84.38689767005307,83.21769353934704,151.26192302868023,56.627110814524585,0.69717868338558,0.44012539184952976,0.08173834724049801,0.013972415718606667,84.3554275191777,0.0820916741834388,0.7776744365692139
881,520.0,block2_output/axial_bivector,3200,3196,0.99875,85.1270824167283,84.97983686376053,151.31651328925736,56.820754805737884,0.7030663329161452,0.45525657071339176,0.07081837876311556,0.010759279865953987,85.1034363720233,0.07125227414340832,0.7776744365692139
881,520.0,block2_output/point_numerator,3200,3192,0.9975,83.52226525015763,81.64436516427025,151.4945892470684,56.30235380219831,0.6857769423558897,0.42888471177944865,0.09606291371913026,0.020963361911868195,83.4803062450756,0.09660917004720558,0.7776744365692139
881,520.0,centroid_7A,3200,3198,0.999375,76.85655370058602,73.14385977979515,145.51610073419198,55.662710022718336,0.6275797373358349,0.35584740462789244,0.19474978292182055,0.03428429925917094,76.87649055146443,0.19436872736738756,0.7776744365692139
881,520.0,centroid_support,3200,3196,0.99875,60.5392633635545,52.30263580427083,135.8616823104692,47.175739829833546,0.4308510638297872,0.2327909887359199,0.4167534701669263,0.21423434800942295,60.534857185486835,0.4167320597530417,0.7776744365692139
881,520.0,shape_axis_7A,3200,1303,0.4071875,74.66846947721584,67.85428485018679,153.57816452947148,48.42503570759614,0.5686876438986953,0.3622409823484267,0.214304956009088,0.18824490556529638,74.70477243902504,0.21357803840263262,0.7776744365692139
1009,520.0,block1/ideal_bivector,3200,3182,0.994375,82.38524565056964,80.56864844917686,150.08304239012466,55.63971382326674,0.671904462602137,0.4299182903834067,0.11051836613134738,0.03594422690192299,82.38337459851151,0.11045446532906812,0.5988965034484863
1009,520.0,block1/axial_bivector,3200,3192,0.9975,84.04979471659921,83.01353729215757,150.26878970666675,56.40273695565567,0.693922305764411,0.4451754385964912,0.08656244730217368,0.019131095457646675,84.02993204197354,0.0867574958462147,0.5988965034484863
1009,520.0,block1/point_numerator,3200,3184,0.995,82.28816976503705,80.71528772549797,149.87574335576053,55.5990446132341,0.6702261306532663,0.42682160804020103,0.11192574271417367,0.03709199817536835,82.28853078960547,0.11183862058455211,0.5988965034484863
1009,520.0,block2_mlp_input/ideal_bivector,3200,3184,0.995,82.41596216660535,80.87376654435576,149.98352110327374,55.619357344666135,0.6727386934673367,0.4277638190954774,0.1100072338382556,0.03632324355248813,82.41545202623078,0.10992686653101459,0.5988965034484863
1009,520.0,block2_mlp_input/axial_bivector,3200,3190,0.996875,84.11563254840611,83.181643579858,149.9037713596983,56.43981122843413,0.6952978056426332,0.44231974921630096,0.08556029646680069,0.018623668607060648,84.092283227174,0.08577752131817219,0.5988965034484863
1009,520.0,block2_mlp_input/point_numerator,3200,3194,0.998125,82.21205433435934,80.04261437127118,149.72253917952278,56.33243729233725,0.6772072636192862,0.4167188478396994,0.11535161628778305,0.022086385374286404,82.21198280768505,0.11544858528568833,0.5988965034484863
1009,520.0,block2_output/plane_normal,3200,3182,0.994375,82.73419004089757,81.54902407446531,149.93175041453867,56.00412957570804,0.6788183532369579,0.4305468258956631,0.10532270811654877,0.02681361247828189,82.73080957991108,0.10528736961940767,0.5988965034484863
1009,520.0,block2_output/ideal_bivector,3200,3184,0.995,82.40753203734721,81.02052775803233,150.1078788186419,55.601056946927436,0.6730527638190955,0.4255653266331658,0.11011452510144573,0.03666536353709124,82.40762947631727,0.11003007205501529,0.5988965034484863
1009,520.0,block2_output/axial_bivector,3200,3198,0.999375,84.16732795112958,82.80356973224892,150.42984769728915,56.401154568315256,0.6973108192620388,0.43902439024390244,0.08528909584663819,0.018050876956230283,84.1463156812527,0.0855090383762528,0.5988965034484863
1009,520.0,block2_output/point_numerator,3200,3194,0.998125,82.21257647004646,80.038388431729,149.72333644441778,56.33224787879754,0.6775203506574827,0.4167188478396994,0.11534476839194563,0.022083053676909638,82.21252411612844,0.11544155998226145,0.5988965034484863
1009,520.0,centroid_7A,3200,3186,0.995625,79.15582301137337,75.93265739163135,149.0846119993047,55.533246834807905,0.6509730069052103,0.37915881983678595,0.15986769768050935,0.037508999433752334,79.17574137194944,0.159587037810268,0.5988965034484863
1009,520.0,centroid_support,3200,3188,0.99625,55.74279838732295,45.684550941168766,132.43253142075957,44.526497002182396,0.37578419071518193,0.19134253450439148,0.48155889785181144,0.2705673829112713,55.76109884907075,0.4812975250094823,0.5988965034484863
1009,520.0,shape_axis_7A,3200,923,0.2884375,74.42560590839749,62.214909781119886,160.56018447337993,43.9205228383988,0.5167930660888408,0.3781148429035753,0.21382058133073814,0.2807533929322422,74.3793383082823,0.21437010635080875,0.5988965034484863
