task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms,discordant,concordance
future,linear,current_order,1000,510.0,0.1,crystallize_96ps,25,0.13931818167105633,0.4,4.0,0.75
future,linear,current_order,1001,510.0,0.1,crystallize_24ps,25,0.08522124244441372,0.282842712474619,2.0,0.0
future,linear,current_order,1001,510.0,0.1,crystallize_48ps,25,0.2419062779299942,0.4898979485566356,6.0,0.5
future,linear,current_order,1001,510.0,0.1,crystallize_96ps,25,0.559720729156816,0.7483314773547883,14.0,0.5714285714285714
future,linear,current_order,881,520.0,0.1,crystallize_24ps,37,0.05412810055984753,0.23249527748763857,2.0,0.0
future,linear,current_order,881,520.0,0.1,crystallize_48ps,37,0.054240173619754,0.23249527748763857,2.0,0.0
future,linear,current_order,881,520.0,0.1,crystallize_96ps,37,0.21682974456668172,0.46499055497527714,8.0,0.375
future,linear,current_order,1009,520.0,0.1,crystallize_24ps,18,0.26306767616395793,0.5270462766947299,5.0,0.8
future,linear,current_order,1009,520.0,0.1,crystallize_48ps,18,0.2739406210024671,0.5270462766947299,5.0,0.4
future,linear,current_order,1009,520.0,0.1,crystallize_96ps,18,0.49235335785935885,0.6666666666666666,8.0,0.25
future,linear,current_order_radial_duplicate,911,400.0,0.1,crystallize_24ps,21,1.7850651407827836e-06,0.0,0.0,
future,linear,current_order_radial_duplicate,911,400.0,0.1,crystallize_48ps,21,3.5774564936145945e-06,0.0,0.0,
future,linear,current_order_radial_duplicate,911,400.0,0.1,crystallize_96ps,21,0.047774011404999185,0.21821789023599236,1.0,0.0
future,linear,current_order_radial_duplicate,913,400.0,0.1,crystallize_24ps,59,0.048844337586575345,0.22549380840084865,3.0,1.0
future,linear,current_order_radial_duplicate,913,400.0,0.1,crystallize_48ps,59,0.0011931596872003757,0.0,0.0,
future,linear,current_order_radial_duplicate,913,400.0,0.1,crystallize_96ps,59,0.08506423570847134,0.291111254869791,5.0,0.2
future,linear,current_order_radial_duplicate,938,450.0,0.1,crystallize_24ps,15,0.1210289956688281,0.3651483716701107,2.0,1.0
future,linear,current_order_radial_duplicate,938,450.0,0.1,crystallize_48ps,15,0.2649606194368238,0.5163977794943222,4.0,1.0
future,linear,current_order_radial_duplicate,938,450.0,0.1,crystallize_96ps,15,0.5316359830466744,0.7302967433402214,8.0,0.625
future,linear,current_order_radial_duplicate,942,450.0,0.1,crystallize_24ps,18,0.05538275795801293,0.23570226039551584,1.0,1.0
future,linear,current_order_radial_duplicate,942,450.0,0.1,crystallize_48ps,18,0.22133474821990318,0.4714045207910317,4.0,1.0
future,linear,current_order_radial_duplicate,942,450.0,0.1,crystallize_96ps,18,0.4981112184498955,0.7071067811865476,9.0,0.7777777777777778
future,linear,current_order_radial_duplicate,970,500.0,0.1,crystallize_24ps,12,0.25154689995785867,0.5,3.0,0.3333333333333333
future,linear,current_order_radial_duplicate,970,500.0,0.1,crystallize_48ps,12,0.41314159573750375,0.6454972243679028,5.0,0.6
future,linear,current_order_radial_duplicate,970,500.0,0.1,crystallize_96ps,12,0.6916379692503059,0.816496580927726,8.0,0.375
future,linear,current_order_radial_duplicate,971,500.0,0.1,crystallize_24ps,14,0.1497086829750475,0.3779644730092272,2.0,0.0
future,linear,current_order_radial_duplicate,971,500.0,0.1,crystallize_48ps,14,0.35681243331718987,0.5976143046671968,5.0,0.8
future,linear,current_order_radial_duplicate,971,500.0,0.1,crystallize_96ps,14,0.28516370182182155,0.5345224838248488,4.0,0.5
future,linear,current_order_radial_duplicate,1000,510.0,0.1,crystallize_24ps,25,0.0410273217747988,0.2,1.0,1.0
future,linear,current_order_radial_duplicate,1000,510.0,0.1,crystallize_48ps,25,0.10901215131189002,0.34641016151377546,3.0,1.0
future,linear,current_order_radial_duplicate,1000,510.0,0.1,crystallize_96ps,25,0.14118755216296275,0.4,4.0,0.75
future,linear,current_order_radial_duplicate,1001,510.0,0.1,crystallize_24ps,25,0.08531496738197958,0.282842712474619,2.0,0.0
future,linear,current_order_radial_duplicate,1001,510.0,0.1,crystallize_48ps,25,0.23979453844108117,0.4898979485566356,6.0,0.5
future,linear,current_order_radial_duplicate,1001,510.0,0.1,crystallize_96ps,25,0.5596115900987668,0.7483314773547883,14.0,0.5714285714285714
future,linear,current_order_radial_duplicate,881,520.0,0.1,crystallize_24ps,37,0.054537242059220406,0.23249527748763857,2.0,0.0
future,linear,current_order_radial_duplicate,881,520.0,0.1,crystallize_48ps,37,0.05424161592950807,0.23249527748763857,2.0,0.0
future,linear,current_order_radial_duplicate,881,520.0,0.1,crystallize_96ps,37,0.21688319137909087,0.46499055497527714,8.0,0.375
future,linear,current_order_radial_duplicate,1009,520.0,0.1,crystallize_24ps,18,0.26375210735244026,0.5270462766947299,5.0,0.8
future,linear,current_order_radial_duplicate,1009,520.0,0.1,crystallize_48ps,18,0.2727533600744115,0.5270462766947299,5.0,0.4
future,linear,current_order_radial_duplicate,1009,520.0,0.1,crystallize_96ps,18,0.4878604115773038,0.6666666666666666,8.0,0.25
future,linear,current_order_plus_gatr,911,400.0,0.1,crystallize_24ps,21,1.7103508981979236e-06,0.0,0.0,
future,linear,current_order_plus_gatr,911,400.0,0.1,crystallize_48ps,21,2.7781287166938616e-06,0.0,0.0,
future,linear,current_order_plus_gatr,911,400.0,0.1,crystallize_96ps,21,0.047701225076281786,0.21821789023599236,1.0,0.0
future,linear,current_order_plus_gatr,913,400.0,0.1,crystallize_24ps,59,0.049024208527616686,0.22549380840084865,3.0,1.0
future,linear,current_order_plus_gatr,913,400.0,0.1,crystallize_48ps,59,0.0011030947156605432,0.0,0.0,
future,linear,current_order_plus_gatr,913,400.0,0.1,crystallize_96ps,59,0.08507864072381482,0.291111254869791,5.0,0.2
future,linear,current_order_plus_gatr,938,450.0,0.1,crystallize_24ps,15,0.12097886510314756,0.3651483716701107,2.0,1.0
future,linear,current_order_plus_gatr,938,450.0,0.1,crystallize_48ps,15,0.2646192364617656,0.5163977794943222,4.0,1.0
future,linear,current_order_plus_gatr,938,450.0,0.1,crystallize_96ps,15,0.531635294028746,0.7302967433402214,8.0,0.75
future,linear,current_order_plus_gatr,942,450.0,0.1,crystallize_24ps,18,0.055400149340093435,0.23570226039551584,1.0,1.0
future,linear,current_order_plus_gatr,942,450.0,0.1,crystallize_48ps,18,0.22131428017061897,0.4714045207910317,4.0,0.75
future,linear,current_order_plus_gatr,942,450.0,0.1,crystallize_96ps,18,0.49824312239667745,0.7071067811865476,9.0,0.7777777777777778
future,linear,current_order_plus_gatr,970,500.0,0.1,crystallize_24ps,12,0.2508269049200303,0.5,3.0,0.3333333333333333
future,linear,current_order_plus_gatr,970,500.0,0.1,crystallize_48ps,12,0.41103748382405364,0.6454972243679028,5.0,0.6
future,linear,current_order_plus_gatr,970,500.0,0.1,crystallize_96ps,12,0.6930410533256685,0.816496580927726,8.0,0.25
future,linear,current_order_plus_gatr,971,500.0,0.1,crystallize_24ps,14,0.14963139525605454,0.3779644730092272,2.0,0.0
future,linear,current_order_plus_gatr,971,500.0,0.1,crystallize_48ps,14,0.35656728524501263,0.5976143046671968,5.0,0.8
future,linear,current_order_plus_gatr,971,500.0,0.1,crystallize_96ps,14,0.28475993992704024,0.5345224838248488,4.0,0.5
future,linear,current_order_plus_gatr,1000,510.0,0.1,crystallize_24ps,25,0.04114637756230735,0.2,1.0,1.0
future,linear,current_order_plus_gatr,1000,510.0,0.1,crystallize_48ps,25,0.1104052676819002,0.34641016151377546,3.0,1.0
future,linear,current_order_plus_gatr,1000,510.0,0.1,crystallize_96ps,25,0.142222820582199,0.4,4.0,0.75
future,linear,current_order_plus_gatr,1001,510.0,0.1,crystallize_24ps,25,0.08549077354198324,0.282842712474619,2.0,0.0
future,linear,current_order_plus_gatr,1001,510.0,0.1,crystallize_48ps,25,0.23971113648300918,0.4898979485566356,6.0,0.5
future,linear,current_order_plus_gatr,1001,510.0,0.1,crystallize_96ps,25,0.5594731130090256,0.7483314773547883,14.0,0.5714285714285714
future,linear,current_order_plus_gatr,881,520.0,0.1,crystallize_24ps,37,0.05468461379970981,0.23249527748763857,2.0,0.0
future,linear,current_order_plus_gatr,881,520.0,0.1,crystallize_48ps,37,0.0541794343299497,0.23249527748763857,2.0,0.0
future,linear,current_order_plus_gatr,881,520.0,0.1,crystallize_96ps,37,0.21677608016433983,0.46499055497527714,8.0,0.375
future,linear,current_order_plus_gatr,1009,520.0,0.1,crystallize_24ps,18,0.26359296301856633,0.5270462766947299,5.0,0.8
future,linear,current_order_plus_gatr,1009,520.0,0.1,crystallize_48ps,18,0.27299102654878676,0.5270462766947299,5.0,0.6
future,linear,current_order_plus_gatr,1009,520.0,0.1,crystallize_96ps,18,0.4882735614878675,0.6666666666666666,8.0,0.25
future,nonlinear,radial,911,400.0,0.1,crystallize_24ps,21,2.552506053289974e-06,0.0,0.0,
future,nonlinear,radial,911,400.0,0.1,crystallize_48ps,21,4.749496879358527e-06,0.0,0.0,
future,nonlinear,radial,911,400.0,0.1,crystallize_96ps,21,0.04775281594598098,0.21821789023599236,1.0,0.0
future,nonlinear,radial,913,400.0,0.1,crystallize_24ps,59,0.049925597099608275,0.22549380840084865,3.0,1.0
future,nonlinear,radial,913,400.0,0.1,crystallize_48ps,59,0.0024062118998299277,0.0,0.0,
future,nonlinear,radial,913,400.0,0.1,crystallize_96ps,59,0.08493786133716674,0.291111254869791,5.0,0.4
future,nonlinear,radial,938,450.0,0.1,crystallize_24ps,15,0.1274710666588819,0.3651483716701107,2.0,1.0
future,nonlinear,radial,938,450.0,0.1,crystallize_48ps,15,0.25868333145317146,0.5163977794943222,4.0,0.75
future,nonlinear,radial,938,450.0,0.1,crystallize_96ps,15,0.5323835441792568,0.7302967433402214,8.0,0.5
future,nonlinear,radial,942,450.0,0.1,crystallize_24ps,18,0.05532895966108207,0.23570226039551584,1.0,1.0
future,nonlinear,radial,942,450.0,0.1,crystallize_48ps,18,0.22168027941567064,0.4714045207910317,4.0,0.5
future,nonlinear,radial,942,450.0,0.1,crystallize_96ps,18,0.4973239801056871,0.7071067811865476,9.0,0.7777777777777778
future,nonlinear,radial,970,500.0,0.1,crystallize_24ps,12,0.25679575289992945,0.5,3.0,0.0
future,nonlinear,radial,970,500.0,0.1,crystallize_48ps,12,0.4134966352834706,0.6454972243679028,5.0,0.6
future,nonlinear,radial,970,500.0,0.1,crystallize_96ps,12,0.6935691568380133,0.816496580927726,8.0,0.375
future,nonlinear,radial,971,500.0,0.1,crystallize_24ps,14,0.15450386514314643,0.3779644730092272,2.0,0.5
future,nonlinear,radial,971,500.0,0.1,crystallize_48ps,14,0.35494493373957064,0.5976143046671968,5.0,0.8
future,nonlinear,radial,971,500.0,0.1,crystallize_96ps,14,0.28519062590283023,0.5345224838248488,4.0,0.5
future,nonlinear,radial,1000,510.0,0.1,crystallize_24ps,25,0.04034327603966599,0.2,1.0,1.0
future,nonlinear,radial,1000,510.0,0.1,crystallize_48ps,25,0.11852261727404573,0.34641016151377546,3.0,0.6666666666666666
future,nonlinear,radial,1000,510.0,0.1,crystallize_96ps,25,0.16132087754634103,0.4,4.0,0.75
future,nonlinear,radial,1001,510.0,0.1,crystallize_24ps,25,0.08817228851910183,0.282842712474619,2.0,0.0
future,nonlinear,radial,1001,510.0,0.1,crystallize_48ps,25,0.2412861588616458,0.4898979485566356,6.0,0.5
future,nonlinear,radial,1001,510.0,0.1,crystallize_96ps,25,0.5601731060365177,0.7483314773547883,14.0,0.5714285714285714
future,nonlinear,radial,881,520.0,0.1,crystallize_24ps,37,0.054149767456484296,0.23249527748763857,2.0,0.0
future,nonlinear,radial,881,520.0,0.1,crystallize_48ps,37,0.05584473987174198,0.23249527748763857,2.0,0.0
future,nonlinear,radial,881,520.0,0.1,crystallize_96ps,37,0.21674416057109452,0.46499055497527714,8.0,0.375
future,nonlinear,radial,1009,520.0,0.1,crystallize_24ps,18,0.2638502148978772,0.5270462766947299,5.0,0.6
future,nonlinear,radial,1009,520.0,0.1,crystallize_48ps,18,0.28378417860811916,0.5270462766947299,5.0,0.4
future,nonlinear,radial,1009,520.0,0.1,crystallize_96ps,18,0.4652185092529871,0.6666666666666666,8.0,0.5
future,nonlinear,radial_control,911,400.0,0.1,crystallize_24ps,21,3.0990189975580597e-06,0.0,0.0,
future,nonlinear,radial_control,911,400.0,0.1,crystallize_48ps,21,6.39149295190439e-06,0.0,0.0,
future,nonlinear,radial_control,911,400.0,0.1,crystallize_96ps,21,0.047725950664565586,0.21821789023599236,1.0,0.0
future,nonlinear,radial_control,913,400.0,0.1,crystallize_24ps,59,0.04943039579734348,0.22549380840084865,3.0,1.0
future,nonlinear,radial_control,913,400.0,0.1,crystallize_48ps,59,0.0016268740110784964,0.0,0.0,
future,nonlinear,radial_control,913,400.0,0.1,crystallize_96ps,59,0.0850358701261699,0.291111254869791,5.0,0.4
future,nonlinear,radial_control,938,450.0,0.1,crystallize_24ps,15,0.12753324391983792,0.3651483716701107,2.0,1.0
future,nonlinear,radial_control,938,450.0,0.1,crystallize_48ps,15,0.2646642815419357,0.5163977794943222,4.0,1.0
future,nonlinear,radial_control,938,450.0,0.1,crystallize_96ps,15,0.5317329645179585,0.7302967433402214,8.0,0.625
future,nonlinear,radial_control,942,450.0,0.1,crystallize_24ps,18,0.05534900232647475,0.23570226039551584,1.0,1.0
future,nonlinear,radial_control,942,450.0,0.1,crystallize_48ps,18,0.22129510620760923,0.4714045207910317,4.0,1.0
future,nonlinear,radial_control,942,450.0,0.1,crystallize_96ps,18,0.4976597187236282,0.7071067811865476,9.0,0.8888888888888888
future,nonlinear,radial_control,970,500.0,0.1,crystallize_24ps,12,0.2518965204129638,0.5,3.0,0.3333333333333333
future,nonlinear,radial_control,970,500.0,0.1,crystallize_48ps,12,0.41411865841157774,0.6454972243679028,5.0,0.4
future,nonlinear,radial_control,970,500.0,0.1,crystallize_96ps,12,0.6820707258852082,0.816496580927726,8.0,0.5
future,nonlinear,radial_control,971,500.0,0.1,crystallize_24ps,14,0.1545315486099185,0.3779644730092272,2.0,0.0
future,nonlinear,radial_control,971,500.0,0.1,crystallize_48ps,14,0.3566718092062245,0.5976143046671968,5.0,0.6
future,nonlinear,radial_control,971,500.0,0.1,crystallize_96ps,14,0.28501101965227627,0.5345224838248488,4.0,0.5
future,nonlinear,radial_control,1000,510.0,0.1,crystallize_24ps,25,0.03920997675631919,0.2,1.0,1.0
future,nonlinear,radial_control,1000,510.0,0.1,crystallize_48ps,25,0.11417266286016631,0.34641016151377546,3.0,1.0
future,nonlinear,radial_control,1000,510.0,0.1,crystallize_96ps,25,0.1549697534297401,0.4,4.0,0.75
future,nonlinear,radial_control,1001,510.0,0.1,crystallize_24ps,25,0.08817775667258772,0.282842712474619,2.0,0.0
future,nonlinear,radial_control,1001,510.0,0.1,crystallize_48ps,25,0.23999675238683926,0.4898979485566356,6.0,0.5
future,nonlinear,radial_control,1001,510.0,0.1,crystallize_96ps,25,0.5599751955043633,0.7483314773547883,14.0,0.5714285714285714
future,nonlinear,radial_control,881,520.0,0.1,crystallize_24ps,37,0.05420307139435676,0.23249527748763857,2.0,0.0
future,nonlinear,radial_control,881,520.0,0.1,crystallize_48ps,37,0.054285998938709334,0.23249527748763857,2.0,0.0
future,nonlinear,radial_control,881,520.0,0.1,crystallize_96ps,37,0.21683823129436466,0.46499055497527714,8.0,0.375
future,nonlinear,radial_control,1009,520.0,0.1,crystallize_24ps,18,0.26314853957842804,0.5270462766947299,5.0,0.8
future,nonlinear,radial_control,1009,520.0,0.1,crystallize_48ps,18,0.26820264514033526,0.5270462766947299,5.0,0.4
future,nonlinear,radial_control,1009,520.0,0.1,crystallize_96ps,18,0.45250725742914966,0.6666666666666666,8.0,0.5
future,nonlinear,plus_radial_duplicate,911,400.0,0.1,crystallize_24ps,21,2.7852282339291048e-06,0.0,0.0,
future,nonlinear,plus_radial_duplicate,911,400.0,0.1,crystallize_48ps,21,7.198206762310482e-06,0.0,0.0,
future,nonlinear,plus_radial_duplicate,911,400.0,0.1,crystallize_96ps,21,0.04777888689191175,0.21821789023599236,1.0,0.0
future,nonlinear,plus_radial_duplicate,913,400.0,0.1,crystallize_24ps,59,0.049455965078202414,0.22549380840084865,3.0,1.0
future,nonlinear,plus_radial_duplicate,913,400.0,0.1,crystallize_48ps,59,0.0010612955214934039,0.0,0.0,
future,nonlinear,plus_radial_duplicate,913,400.0,0.1,crystallize_96ps,59,0.08508153905559733,0.291111254869791,5.0,0.4
future,nonlinear,plus_radial_duplicate,938,450.0,0.1,crystallize_24ps,15,0.12401361862345604,0.3651483716701107,2.0,1.0
future,nonlinear,plus_radial_duplicate,938,450.0,0.1,crystallize_48ps,15,0.2645784365485268,0.5163977794943222,4.0,0.75
future,nonlinear,plus_radial_duplicate,938,450.0,0.1,crystallize_96ps,15,0.5313166298386661,0.7302967433402214,8.0,0.625
future,nonlinear,plus_radial_duplicate,942,450.0,0.1,crystallize_24ps,18,0.055324201252719245,0.23570226039551584,1.0,1.0
future,nonlinear,plus_radial_duplicate,942,450.0,0.1,crystallize_48ps,18,0.2211311710866195,0.4714045207910317,4.0,1.0
future,nonlinear,plus_radial_duplicate,942,450.0,0.1,crystallize_96ps,18,0.49719050301904816,0.7071067811865476,9.0,0.7777777777777778
future,nonlinear,plus_radial_duplicate,970,500.0,0.1,crystallize_24ps,12,0.252980229546787,0.5,3.0,0.3333333333333333
future,nonlinear,plus_radial_duplicate,970,500.0,0.1,crystallize_48ps,12,0.4214913894140396,0.6454972243679028,5.0,0.4
future,nonlinear,plus_radial_duplicate,970,500.0,0.1,crystallize_96ps,12,0.6821843178717909,0.816496580927726,8.0,0.375
future,nonlinear,plus_radial_duplicate,971,500.0,0.1,crystallize_24ps,14,0.1468197408533966,0.3779644730092272,2.0,0.5
future,nonlinear,plus_radial_duplicate,971,500.0,0.1,crystallize_48ps,14,0.3565396227160962,0.5976143046671968,5.0,0.6
future,nonlinear,plus_radial_duplicate,971,500.0,0.1,crystallize_96ps,14,0.28487254952345686,0.5345224838248488,4.0,0.5
future,nonlinear,plus_radial_duplicate,1000,510.0,0.1,crystallize_24ps,25,0.03848504931483636,0.2,1.0,1.0
future,nonlinear,plus_radial_duplicate,1000,510.0,0.1,crystallize_48ps,25,0.11536535490299463,0.34641016151377546,3.0,1.0
future,nonlinear,plus_radial_duplicate,1000,510.0,0.1,crystallize_96ps,25,0.13763419448095762,0.4,4.0,0.75
future,nonlinear,plus_radial_duplicate,1001,510.0,0.1,crystallize_24ps,25,0.08943793178338573,0.282842712474619,2.0,0.0
future,nonlinear,plus_radial_duplicate,1001,510.0,0.1,crystallize_48ps,25,0.2396955407267754,0.4898979485566356,6.0,0.5
future,nonlinear,plus_radial_duplicate,1001,510.0,0.1,crystallize_96ps,25,0.559541873818162,0.7483314773547883,14.0,0.5714285714285714
future,nonlinear,plus_radial_duplicate,881,520.0,0.1,crystallize_24ps,37,0.05415868402829952,0.23249527748763857,2.0,0.0
future,nonlinear,plus_radial_duplicate,881,520.0,0.1,crystallize_48ps,37,0.054290537976847957,0.23249527748763857,2.0,0.0
future,nonlinear,plus_radial_duplicate,881,520.0,0.1,crystallize_96ps,37,0.21699538425431725,0.46499055497527714,8.0,0.375
future,nonlinear,plus_radial_duplicate,1009,520.0,0.1,crystallize_24ps,18,0.26834460276209904,0.5270462766947299,5.0,0.8
future,nonlinear,plus_radial_duplicate,1009,520.0,0.1,crystallize_48ps,18,0.2760297842275471,0.5270462766947299,5.0,0.4
future,nonlinear,plus_radial_duplicate,1009,520.0,0.1,crystallize_96ps,18,0.4435897281577137,0.6666666666666666,8.0,0.625
future,nonlinear,plus_gatr,911,400.0,0.1,crystallize_24ps,21,2.7719952419565834e-06,0.0,0.0,
future,nonlinear,plus_gatr,911,400.0,0.1,crystallize_48ps,21,7.1479357119776796e-06,0.0,0.0,
future,nonlinear,plus_gatr,911,400.0,0.1,crystallize_96ps,21,0.0477843605044028,0.21821789023599236,1.0,0.0
future,nonlinear,plus_gatr,913,400.0,0.1,crystallize_24ps,59,0.04946242876970742,0.22549380840084865,3.0,1.0
future,nonlinear,plus_gatr,913,400.0,0.1,crystallize_48ps,59,0.001068821751691936,0.0,0.0,
future,nonlinear,plus_gatr,913,400.0,0.1,crystallize_96ps,59,0.08508368501544036,0.291111254869791,5.0,0.4
future,nonlinear,plus_gatr,938,450.0,0.1,crystallize_24ps,15,0.12411004744380084,0.3651483716701107,2.0,1.0
future,nonlinear,plus_gatr,938,450.0,0.1,crystallize_48ps,15,0.26457839980321074,0.5163977794943222,4.0,0.75
future,nonlinear,plus_gatr,938,450.0,0.1,crystallize_96ps,15,0.5313142837124728,0.7302967433402214,8.0,0.625
future,nonlinear,plus_gatr,942,450.0,0.1,crystallize_24ps,18,0.055326730125431954,0.23570226039551584,1.0,1.0
future,nonlinear,plus_gatr,942,450.0,0.1,crystallize_48ps,18,0.22114510713949692,0.4714045207910317,4.0,0.75
future,nonlinear,plus_gatr,942,450.0,0.1,crystallize_96ps,18,0.49717992890340185,0.7071067811865476,9.0,0.7777777777777778
future,nonlinear,plus_gatr,970,500.0,0.1,crystallize_24ps,12,0.252971969804709,0.5,3.0,0.3333333333333333
future,nonlinear,plus_gatr,970,500.0,0.1,crystallize_48ps,12,0.42095588986680893,0.6454972243679028,5.0,0.6
future,nonlinear,plus_gatr,970,500.0,0.1,crystallize_96ps,12,0.6809375334179716,0.816496580927726,8.0,0.375
future,nonlinear,plus_gatr,971,500.0,0.1,crystallize_24ps,14,0.1469437859124584,0.3779644730092272,2.0,0.5
future,nonlinear,plus_gatr,971,500.0,0.1,crystallize_48ps,14,0.35654956395240367,0.5976143046671968,5.0,0.6
future,nonlinear,plus_gatr,971,500.0,0.1,crystallize_96ps,14,0.2848999707517628,0.5345224838248488,4.0,0.5
future,nonlinear,plus_gatr,1000,510.0,0.1,crystallize_24ps,25,0.03850871505801319,0.2,1.0,1.0
future,nonlinear,plus_gatr,1000,510.0,0.1,crystallize_48ps,25,0.11552054602302324,0.34641016151377546,3.0,1.0
future,nonlinear,plus_gatr,1000,510.0,0.1,crystallize_96ps,25,0.13825197741522965,0.4,4.0,0.75
future,nonlinear,plus_gatr,1001,510.0,0.1,crystallize_24ps,25,0.08958801039061211,0.282842712474619,2.0,0.0
future,nonlinear,plus_gatr,1001,510.0,0.1,crystallize_48ps,25,0.23971048752929255,0.4898979485566356,6.0,0.5
future,nonlinear,plus_gatr,1001,510.0,0.1,crystallize_96ps,25,0.5595692428674706,0.7483314773547883,14.0,0.5714285714285714
future,nonlinear,plus_gatr,881,520.0,0.1,crystallize_24ps,37,0.05415914567251086,0.23249527748763857,2.0,0.0
future,nonlinear,plus_gatr,881,520.0,0.1,crystallize_48ps,37,0.0542906735325786,0.23249527748763857,2.0,0.0
future,nonlinear,plus_gatr,881,520.0,0.1,crystallize_96ps,37,0.2169960880491529,0.46499055497527714,8.0,0.375
future,nonlinear,plus_gatr,1009,520.0,0.1,crystallize_24ps,18,0.2685698982577548,0.5270462766947299,5.0,0.8
future,nonlinear,plus_gatr,1009,520.0,0.1,crystallize_48ps,18,0.2759451122588087,0.5270462766947299,5.0,0.4
future,nonlinear,plus_gatr,1009,520.0,0.1,crystallize_96ps,18,0.4435911980967313,0.6666666666666666,8.0,0.625
future,nonlinear,plus_angular_delta,911,400.0,0.1,crystallize_24ps,21,2.2384766859860233e-06,0.0,0.0,
future,nonlinear,plus_angular_delta,911,400.0,0.1,crystallize_48ps,21,4.584803926225036e-06,0.0,0.0,
future,nonlinear,plus_angular_delta,911,400.0,0.1,crystallize_96ps,21,0.047663203925182224,0.21821789023599236,1.0,0.0
future,nonlinear,plus_angular_delta,913,400.0,0.1,crystallize_24ps,59,0.04949029892156505,0.22549380840084865,3.0,1.0
future,nonlinear,plus_angular_delta,913,400.0,0.1,crystallize_48ps,59,0.0014164343999616912,0.0,0.0,
future,nonlinear,plus_angular_delta,913,400.0,0.1,crystallize_96ps,59,0.08507840345186456,0.291111254869791,5.0,0.2
future,nonlinear,plus_angular_delta,938,450.0,0.1,crystallize_24ps,15,0.12834022099099232,0.3651483716701107,2.0,1.0
future,nonlinear,plus_angular_delta,938,450.0,0.1,crystallize_48ps,15,0.2642734588424727,0.5163977794943222,4.0,1.0
future,nonlinear,plus_angular_delta,938,450.0,0.1,crystallize_96ps,15,0.5313997747548004,0.7302967433402214,8.0,0.625
future,nonlinear,plus_angular_delta,942,450.0,0.1,crystallize_24ps,18,0.05535373836572353,0.23570226039551584,1.0,1.0
future,nonlinear,plus_angular_delta,942,450.0,0.1,crystallize_48ps,18,0.22118322169298973,0.4714045207910317,4.0,0.75
future,nonlinear,plus_angular_delta,942,450.0,0.1,crystallize_96ps,18,0.4977390018300081,0.7071067811865476,9.0,0.7777777777777778
future,nonlinear,plus_angular_delta,970,500.0,0.1,crystallize_24ps,12,0.2520025182008187,0.5,3.0,0.3333333333333333
future,nonlinear,plus_angular_delta,970,500.0,0.1,crystallize_48ps,12,0.41619447853786484,0.6454972243679028,5.0,0.4
future,nonlinear,plus_angular_delta,970,500.0,0.1,crystallize_96ps,12,0.6668207251329346,0.816496580927726,8.0,0.5
future,nonlinear,plus_angular_delta,971,500.0,0.1,crystallize_24ps,14,0.14572921690243743,0.3779644730092272,2.0,0.0
future,nonlinear,plus_angular_delta,971,500.0,0.1,crystallize_48ps,14,0.35625189641737165,0.5976143046671968,5.0,0.8
future,nonlinear,plus_angular_delta,971,500.0,0.1,crystallize_96ps,14,0.28425186932218666,0.5345224838248488,4.0,0.5
future,nonlinear,plus_angular_delta,1000,510.0,0.1,crystallize_24ps,25,0.039153452024371045,0.2,1.0,1.0
future,nonlinear,plus_angular_delta,1000,510.0,0.1,crystallize_48ps,25,0.11795277005035137,0.34641016151377546,3.0,1.0
future,nonlinear,plus_angular_delta,1000,510.0,0.1,crystallize_96ps,25,0.1502597654483876,0.4,4.0,0.5
future,nonlinear,plus_angular_delta,1001,510.0,0.1,crystallize_24ps,25,0.08838075385256212,0.282842712474619,2.0,0.0
future,nonlinear,plus_angular_delta,1001,510.0,0.1,crystallize_48ps,25,0.23945303089108286,0.4898979485566356,6.0,0.5
future,nonlinear,plus_angular_delta,1001,510.0,0.1,crystallize_96ps,25,0.5593164494906558,0.7483314773547883,14.0,0.5714285714285714
future,nonlinear,plus_angular_delta,881,520.0,0.1,crystallize_24ps,37,0.054787209492661464,0.23249527748763857,2.0,0.0
future,nonlinear,plus_angular_delta,881,520.0,0.1,crystallize_48ps,37,0.05418609565547137,0.23249527748763857,2.0,0.0
future,nonlinear,plus_angular_delta,881,520.0,0.1,crystallize_96ps,37,0.21676563256969816,0.46499055497527714,8.0,0.375
future,nonlinear,plus_angular_delta,1009,520.0,0.1,crystallize_24ps,18,0.26545185267102883,0.5270462766947299,5.0,0.8
future,nonlinear,plus_angular_delta,1009,520.0,0.1,crystallize_48ps,18,0.2725878014445085,0.5270462766947299,5.0,0.4
future,nonlinear,plus_angular_delta,1009,520.0,0.1,crystallize_96ps,18,0.44343532297273974,0.6666666666666666,8.0,0.75
future,nonlinear,plus_mace,911,400.0,0.1,crystallize_24ps,21,4.670744736847979e-06,0.0,0.0,
future,nonlinear,plus_mace,911,400.0,0.1,crystallize_48ps,21,1.1776750174931252e-05,0.0,0.0,
future,nonlinear,plus_mace,911,400.0,0.1,crystallize_96ps,21,0.04779389679037529,0.21821789023599236,1.0,0.0
future,nonlinear,plus_mace,913,400.0,0.1,crystallize_24ps,59,0.04920446303007956,0.22549380840084865,3.0,1.0
future,nonlinear,plus_mace,913,400.0,0.1,crystallize_48ps,59,0.0013494623184958862,0.0,0.0,
future,nonlinear,plus_mace,913,400.0,0.1,crystallize_96ps,59,0.08524822116661913,0.291111254869791,5.0,0.2
