model,domain,lag_ps,pairs,sources,rms_jump,domain_reference_rms_jump,p50_jump,p95_jump,p99_jump,zero_increment_fraction,velocity_rms,drift_energy_fraction,movement_participation_rank,movement_entropy_rank,movement_d90,movement_d95,movement_d99,movement_numerical_rank,movement_rank_ceiling,fluctuation_participation_rank,fluctuation_entropy_rank,fluctuation_d90,fluctuation_d95,fluctuation_d99,fluctuation_numerical_rank,fluctuation_rank_ceiling
dense-v6--radial,all,96.0,26920,10,0.8430201581838153,0.8430201581838154,0.7234939731439525,1.4071433945242031,1.7167846930916142,0.0,0.0016426666611275953,0.04491592296844161,4.094249570833159,5.910091505301928,6,7,11,24,32,4.3646846894977935,6.148772352915988,6,7,11,24,32
dense-v6--radial,noncrystalline,0.75,19149,10,0.7305206975733145,0.7826181744623826,0.6679273864996658,1.1051767295546835,1.344347684080654,0.0,0.18220235173537835,5.902052218225278e-06,5.71073579656432,7.312920233661447,6,8,12,24,32,5.7107521417639235,7.312934994121054,6,8,12,24,32
dense-v6--radial,noncrystalline,3.0,18981,10,0.7751475280808873,0.8304275914164776,0.7041537249676352,1.1864257089762518,1.4339105218330954,0.0,0.04833323101842328,4.53398892987416e-05,5.465204366959613,7.059413758539497,6,8,11,24,32,5.4654090666758295,7.05958513364152,6,8,11,24,32
dense-v6--radial,noncrystalline,9.0,18606,10,0.8005825762735875,0.8576765537662898,0.7324475289269142,1.2178119085132262,1.460198173123581,0.0,0.016639732526854748,0.00021500651381520605,5.37590906643804,6.953968138500604,6,8,11,24,32,5.376723896274305,6.954660485169856,6,8,11,24,32
dense-v6--radial,noncrystalline,12.0,18402,10,0.8040900398805986,0.8614341540289938,0.734388327893323,1.2302364360991518,1.470093955760271,0.0,0.012534475131908904,0.0002705332895275316,5.389852819526479,6.962346047833841,6,8,11,24,32,5.390854137438966,6.963192765739592,6,8,11,24,32
dense-v6--radial,noncrystalline,24.0,17686,10,0.8194814137949639,0.8779231720613946,0.7503173301112868,1.249510473983276,1.4935146664735193,0.0,0.00638720099293843,0.0007377328221218545,5.296498938389052,6.862680095168187,6,8,11,24,32,5.299427918468923,6.865210114875334,6,8,11,24,32
dense-v6--radial,noncrystalline,48.0,16403,10,0.8367256843787932,0.8963972270869165,0.764918281898934,1.2756609188151007,1.5263476479177165,0.0,0.0032608031323932392,0.0025935362823982645,5.186658775432443,6.763461962784847,6,8,11,24,32,5.197826488037367,6.773075494213711,6,8,11,24,32
dense-v6--radial,noncrystalline,96.0,13942,10,0.8561760834773811,0.9172347418700948,0.7758888393090497,1.3161205866505163,1.603552670711258,0.0,0.0016683016351744595,0.009316532831712956,5.024583217436934,6.623442844834925,6,8,11,24,32,5.070012796282351,6.660835876102447,6,8,11,24,32
dense-v6--radial,T400K,0.75,6400,2,0.6300673802803535,0.7505982726144191,0.5648971844031082,0.9748772007861253,1.2230782812696808,0.0,0.15714785196391803,4.601489140703349e-06,5.9010615842052205,7.5283949147546165,7,8,12,24,32,5.901077569267407,7.528408770820948,7,8,12,24,32
dense-v6--radial,T400K,3.0,6376,2,0.6523947953700688,0.7771968868623566,0.5889226838049597,1.0156867017638784,1.2753923230139752,0.0,0.04067915747329596,8.322560631435414e-05,5.862429756735389,7.475717634189535,7,8,12,24,32,5.8627813481940345,7.476008208515752,7,8,12,24,32
dense-v6--radial,T400K,9.0,6312,2,0.6851876912430687,0.8162630117986226,0.6149565817848476,1.0734268181628317,1.3327590684814736,0.0,0.01424130408389197,0.000705654292654838,5.704707692199858,7.2898173654049,6,8,12,24,32,5.7078661709426175,7.2923931568709035,6,8,12,24,32
dense-v6--radial,T400K,12.0,6280,2,0.6959501522657947,0.8290843145760234,0.6213231101598334,1.0885815526756588,1.367885524553017,0.0,0.010848747582943788,0.001169650787705006,5.604101255450419,7.204174739175892,6,8,12,24,32,5.609738353307972,7.208674576898019,6,8,12,24,32
dense-v6--radial,T400K,24.0,6152,2,0.7372339652162727,0.8782656555839922,0.6439426946971917,1.18006217524904,1.5056029371158814,0.0,0.005746148033853373,0.004344615446637181,5.3484428835411,6.966087137494497,6,8,11,24,32,5.370856617570132,6.983954427738228,6,8,11,24,32
dense-v6--radial,T400K,48.0,5896,2,0.7949809162402532,0.9470595069147225,0.6893681541048507,1.3176815746601889,1.6840606005251484,0.0,0.003098119623032294,0.015127816388637368,4.716435761385774,6.424458320733941,6,8,11,24,32,4.800430564340647,6.4932699907282085,6,8,11,24,32
dense-v6--radial,T400K,96.0,5384,2,0.9026861280632853,1.0753685552421663,0.7669522223823164,1.5456906663094299,1.8533560161299174,0.0,0.0017589287677609667,0.05381787069558474,3.6837161587551437,5.47159251560857,6,7,10,24,32,3.947584581512448,5.725031536902211,6,7,11,24,32
dense-v6--radial,T450K,0.75,6400,2,0.6105938753203262,0.592129829436731,0.5408115886297215,0.966656454474558,1.185003954286643,0.0,0.15229088020112766,5.680827568089688e-06,5.614137293916486,7.363049565147253,7,8,12,24,32,5.614165118742492,7.3630739214206,7,8,12,24,32
dense-v6--radial,T450K,3.0,6376,2,0.6402402548195357,0.620879717612524,0.5649535383494579,1.0345468631845995,1.2695010203280808,0.0,0.039921278237318565,7.964374593107816e-05,5.491298166458098,7.205199477271962,7,8,12,24,32,5.491717791775231,7.205561481131475,7,8,12,24,32
dense-v6--radial,T450K,9.0,6312,2,0.6634387532036897,0.6433767052938876,0.5764125009284179,1.080408017560343,1.3252858258347016,0.0,0.013789262630026094,0.0006074518691080025,5.423080735523713,7.1025076705920975,6,8,12,24,32,5.426152262824009,7.1051665806496676,6,8,12,24,32
dense-v6--radial,T450K,12.0,6280,2,0.6688571308080461,0.6486312339362001,0.5756957580008699,1.0949915745867123,1.3646397292068813,0.0,0.010426410796181883,0.0010610020209175345,5.392274643664144,7.080372586949379,6,8,12,24,32,5.3982115842418255,7.0853001308482435,6,8,12,24,32
dense-v6--radial,T450K,24.0,6152,2,0.6960855539249229,0.6750362834915519,0.5973898582837454,1.145096366033583,1.4188601852716378,0.0,0.005425429138911228,0.004060670568630945,5.09954031712449,6.8101452888858285,6,8,11,24,32,5.123092366789572,6.82963878052256,6,8,11,24,32
dense-v6--radial,T450K,48.0,5896,2,0.7311922094270857,0.7090813317221522,0.6153061568469527,1.2334494716951527,1.4805653026612322,0.0,0.002849528694283503,0.015435094475614697,4.617534382240582,6.409059944277714,6,8,11,24,32,4.715039905600508,6.490769699363211,6,8,11,24,32
dense-v6--radial,T450K,96.0,5384,2,0.7971184701107126,0.7730140160674025,0.6627135707593498,1.3599464025697352,1.6425833890493309,0.0,0.0015532249414306348,0.06254977914116583,3.7559784217433547,5.579232257488508,6,7,11,24,32,4.099496540065068,5.907380774265706,6,7,11,24,32
dense-v6--radial,T500K,0.75,6400,2,0.6425554686939505,0.6275996000427505,0.5701445157086897,1.017690177451051,1.2536293477887415,0.0,0.16026256053438726,5.243456388144502e-06,5.605986196695745,7.312999411532911,7,8,12,24,32,5.606013424493779,7.313021556840921,7,8,12,24,32
dense-v6--radial,T500K,3.0,6376,2,0.6688207876383057,0.6532535777421044,0.580965382973685,1.0887845790655202,1.3563709598453924,0.0,0.041703377057628666,6.717840749764622e-05,5.559134600631172,7.234749380746996,6,8,12,24,32,5.5594976213273055,7.235042918007418,6,8,12,24,32
dense-v6--radial,T500K,9.0,6312,2,0.6908562527198415,0.6747761539953849,0.6029463967230418,1.111982703696758,1.3823999333207022,0.0,0.014359122469628732,0.0005275609449443404,5.354473205268794,7.034974079677232,6,8,11,24,32,5.357374140480671,7.037370011272668,6,8,11,24,32
dense-v6--radial,T500K,12.0,6280,2,0.6953419434324389,0.6791574375332305,0.5974957260394584,1.1398701141015883,1.423512267666311,0.0,0.010839266581913308,0.0008960108995802568,5.312472438647934,7.006153105885874,6,8,11,24,32,5.317669098871264,7.0103921572893455,6,8,11,24,32
dense-v6--radial,T500K,24.0,6152,2,0.7138832009104916,0.6972671359864516,0.6056403921124355,1.18340649847956,1.4696599159178902,0.0,0.00556414753640576,0.0037388014608453865,5.069890009321455,6.7944474060610505,6,8,11,24,32,5.093126817879708,6.813499255683782,6,8,11,24,32
dense-v6--radial,T500K,48.0,5896,2,0.7479839766275193,0.7305741954449212,0.6282948904244336,1.254724576951566,1.5962646990110552,0.0,0.0029149678795599107,0.013659899088419207,4.6308586615201754,6.405000174754462,6,8,11,24,32,4.714004583643945,6.475797426420258,6,8,11,24,32
dense-v6--radial,T500K,96.0,5384,2,0.7995854867311997,0.780974649071901,0.6592955965262349,1.3816250863276203,1.6966925988035915,0.0,0.0015580320458819122,0.05104973811540265,3.7958939264036413,5.651309102636039,6,7,11,24,32,4.076287133110151,5.920189531401278,6,8,11,24,32
dense-v6--radial,T510K,0.75,6400,2,0.7167802114423233,0.7798428594827763,0.6492930002372497,1.1028521635997444,1.3268562978929739,0.0,0.1787752771906456,1.4829640553613487e-06,5.687585235376999,7.332351510212307,7,8,12,24,32,5.6875924326759035,7.332357496559424,7,8,12,24,32
dense-v6--radial,T510K,3.0,6376,2,0.7523356836132554,0.8185265182186189,0.680315115630113,1.1754431943143513,1.398666967491148,0.0,0.046910830625377924,1.96767980457514e-05,5.542603605341865,7.161797788751022,6,8,11,24,32,5.542712243632602,7.161884364849349,6,8,11,24,32
dense-v6--radial,T510K,9.0,6312,2,0.7741185041533397,0.8422258011876582,0.6994563805471483,1.2044650441617808,1.4500394208663847,0.0,0.01608968922750891,0.0001864409652700612,5.480431265589851,7.090231124610414,6,8,11,24,32,5.481394535083743,7.090994416400312,6,8,11,24,32
dense-v6--radial,T510K,12.0,6280,2,0.776544508109706,0.8448652460722239,0.7010369723541156,1.2058100852042262,1.4442927107634385,0.0,0.012105084434532861,0.00032907602496519623,5.44025070542526,7.058641222084655,6,8,11,24,32,5.441927136865909,7.0599792626758795,6,8,11,24,32
dense-v6--radial,T510K,24.0,6152,2,0.7955849081338447,0.8655808291247216,0.7149065630893332,1.24668149461797,1.503694730577511,0.0,0.006200946878913281,0.0012526425060837216,5.286573871054489,6.9097747276968855,6,8,11,24,32,5.293311130057349,6.915119491717638,6,8,11,24,32
dense-v6--radial,T510K,48.0,5896,2,0.8142576041932134,0.885896357450886,0.7340006234152284,1.2682056153977133,1.5019250520238712,0.0,0.0031732427913928377,0.005619897661249768,5.185140304485139,6.820842933374683,6,8,11,24,32,5.219293977946415,6.847348842785085,6,8,11,24,32
dense-v6--radial,T510K,96.0,5384,2,0.8606045019513966,0.9363208762907254,0.775813675119746,1.3470000191512175,1.6260840126273102,0.0,0.001676930628583655,0.02393533488493959,4.779012118005391,6.456014250783941,6,8,11,24,32,4.924601990381047,6.572523227696431,6,8,11,24,32
dense-v6--radial,T520K,0.75,6400,2,0.6983806062691702,0.729701099947874,0.6234337016340535,1.095272423117245,1.339452378322951,0.0,0.17418615145514313,2.7770614074864908e-06,5.660633550034056,7.294431808829635,6,8,12,24,32,5.660645686614081,7.294442284198407,6,8,12,24,32
dense-v6--radial,T520K,3.0,6376,2,0.738367548570363,0.7714813491684351,0.6457765544248558,1.1832173139986868,1.4600963689219264,0.0,0.04603986726231834,4.492488405733586e-05,5.354178532584068,7.003444497168397,6,8,11,24,32,5.354376605645734,7.003612552243527,6,8,11,24,32
dense-v6--radial,T520K,9.0,6312,2,0.7499500881759124,0.7835833345536103,0.6610307642856011,1.2109658104852585,1.4441290896142382,0.0,0.01558736006199791,0.0004617328917957373,5.323424674285108,6.969583666067187,6,8,11,24,32,5.325763656016691,6.971486262136989,6,8,11,24,32
dense-v6--radial,T520K,12.0,6280,2,0.755247155602634,0.7891179612214748,0.6662995980600042,1.2233313978206717,1.492027659468352,0.0,0.011773092838896342,0.0007564890721509546,5.355110135512582,6.987482677064765,6,8,11,24,32,5.358752194081841,6.990524166651904,6,8,11,24,32
dense-v6--radial,T520K,24.0,6152,2,0.7730581043323891,0.8077276831446641,0.6809120581887513,1.2469134229767342,1.5382682859778662,0.0,0.0060253684933803215,0.0028456438638831735,5.17007102003739,6.818614692309416,6,8,11,24,32,5.185439623599464,6.830986298513188,6,8,11,24,32
dense-v6--radial,T520K,48.0,5896,2,0.8040652033647672,0.8401253672541771,0.7050226074374,1.3008075148903755,1.607630817516525,0.0,0.0031335219926071755,0.010759459723621608,4.844463491669696,6.547220624953122,6,8,11,24,32,4.908325174802695,6.5987663776812715,6,8,11,24,32
dense-v6--radial,T520K,96.0,5384,2,0.8504103568052396,0.8885489762994313,0.7365499380524196,1.4028307125456094,1.7022166329421682,0.0,0.0016570668303011035,0.041639678559651803,4.185784079765399,5.993905640015099,6,7,11,24,32,4.436874123437292,6.212275760913215,6,8,11,24,32
dense-v6--angular,all,0.75,32000,10,0.512829065207365,0.512829065207365,0.42638994299504496,0.8664219447073158,1.2017475561186808,0.0,0.03035328318137946,9.816092146985784e-06,3.1868844679940196,5.075461785826204,6,7,10,16,16,3.186911247264146,5.075489561311185,6,7,10,16,16
dense-v6--angular,all,3.0,31880,10,0.5316024704245385,0.5316024704245383,0.4498643176826765,0.8917109607489317,1.2324490631037148,0.0,0.007866110473960894,0.00014054700818258653,3.315894147522195,5.227508172196571,6,7,10,16,16,3.3163349915345126,5.227959454563811,6,7,10,16,16
dense-v6--angular,all,9.0,31560,10,0.553302897719745,0.5533028977197451,0.46613771807157006,0.9337971837054858,1.2983081437380397,0.0,0.002729070412050827,0.0012114171752655091,3.257223308789173,5.168717657009156,6,7,10,16,16,3.2611238454873277,5.172925887803498,6,7,10,16,16
dense-v6--angular,all,12.0,31400,10,0.5650860500639235,0.5650860500639234,0.46969990468675527,0.9628036054534213,1.3638984211665681,0.0,0.002090391572836001,0.0020591132041513772,3.1825092787183067,5.080420707218191,6,7,10,16,16,3.1890416579108427,5.087696660202755,6,7,10,16,16
dense-v6--angular,all,24.0,30760,10,0.6025450962680237,0.6025450962680237,0.48378300791652357,1.0713753821865855,1.57922456794068,0.0,0.0011144808753904387,0.007419070478286091,2.873476500389793,4.709270988315316,6,7,10,16,16,2.8945137411061244,4.735973608454393,6,7,10,16,16
dense-v6--angular,all,48.0,29480,10,0.6693638217740709,0.6693638217740707,0.5091557532592126,1.301863660459737,1.7954550314477946,0.0,0.0006190351416565377,0.025508078626447477,2.4554542558243937,4.119892250274238,5,7,10,16,16,2.5132366313237307,4.205928197474648,5,7,10,16,16
dense-v6--angular,all,96.0,26920,10,0.7852564866369173,0.7852564866369173,0.553331858771334,1.5922732460247595,1.9405543106671104,0.0,0.00036310698653659236,0.08340059554337409,1.9787733463048705,3.321309391656792,5,6,9,16,16,2.108894611011227,3.5540864406644506,5,6,9,16,16
dense-v6--angular,noncrystalline,0.75,19149,10,0.49900739103435854,0.7119707566763039,0.4425366731362197,0.7774817971305099,0.9986893276177586,0.0,0.02953520710364313,1.2344780122965968e-05,5.3242075233440636,7.010835501757958,6,8,11,16,16,5.32424246315131,7.010855141859108,6,8,11,16,16
dense-v6--angular,noncrystalline,3.0,18981,10,0.5239756751534526,0.7475948545485466,0.4720746077015643,0.8020812554200804,1.0142571090821386,0.0,0.00775325694617963,8.850847829132355e-05,5.4501212198868405,7.104555604887305,7,8,11,16,16,5.450305539031707,7.104637140690199,7,8,11,16,16
dense-v6--angular,noncrystalline,9.0,18606,10,0.542690145004096,0.7742961730054532,0.48914562341372275,0.8295473742538709,1.0873039251483727,0.0,0.0026767248531425858,0.0003763585597623642,5.404608132259096,7.076444070385976,7,8,11,16,16,5.405417144596989,7.0768270858175635,7,8,11,16,16
dense-v6--angular,noncrystalline,12.0,18402,10,0.5475206513802892,0.7811882137679335,0.4911961729068345,0.835326045893681,1.087920307826259,0.0,0.002025412864942539,0.0005360805757254967,5.425268610163705,7.08475811952389,7,8,11,16,16,5.426308175575876,7.085229630456776,7,8,11,16,16
dense-v6--angular,noncrystalline,24.0,17686,10,0.5607023449527458,0.7999955110458431,0.49950220855999744,0.8568189696466739,1.1795363879297618,0.0,0.0010370875874798325,0.0013985434485356417,5.282746383166227,6.989573290574733,7,8,11,16,16,5.287762253510139,6.992735334729117,7,8,11,16,16
dense-v6--angular,noncrystalline,48.0,16403,10,0.5845050612842623,0.833956607137773,0.5135257750316041,0.9031826492266934,1.34748062529568,0.0,0.0005405568117680462,0.0037756030817672217,5.018524329889533,6.793171608259827,7,8,11,16,16,5.032050406078172,6.802336405924685,7,8,11,16,16
dense-v6--angular,noncrystalline,96.0,13942,10,0.6291970317297562,0.8977219472652553,0.5282585240130433,1.0123681089788077,1.6354611971417277,0.0,0.0002909442227056665,0.015745442887617502,4.302486156904224,6.2105733667430645,6,7,11,16,16,4.37253162321832,6.2695177778225,6,7,11,16,16
dense-v6--angular,T400K,0.75,6400,2,0.4483345101536248,0.7996709389124785,0.38300931260407184,0.7242544605386313,0.9997282216221427,0.0,0.0265359849313053,1.3974683895058301e-05,4.305715165294613,6.2022305304428,6,7,11,16,16,4.305779352593349,6.202279919743462,6,7,11,16,16
dense-v6--angular,T400K,3.0,6376,2,0.46989389850710694,0.8381252981834172,0.403129227887241,0.7456176053934898,1.0769102384641331,0.0,0.006953010044790145,0.0002501363496383752,4.348851392549565,6.239887040125473,6,7,11,16,16,4.350128300195725,6.240908078415843,6,7,11,16,16
dense-v6--angular,T400K,9.0,6312,2,0.5018198656636932,0.8950699846922656,0.42741474244269173,0.7992467858981703,1.2482303860189508,0.0,0.002475139301106239,0.0021225088501305297,4.138387578475579,6.079346981406112,6,7,11,16,16,4.149357702744046,6.088852939236394,6,7,11,16,16
dense-v6--angular,T400K,12.0,6280,2,0.5186451886097382,0.9250804378094238,0.4312137889868272,0.8286464446823145,1.3866025259916375,0.0,0.0019185954624770718,0.0035542543063559555,3.991592505573221,5.938536852018263,6,7,10,16,16,4.009785346675517,5.954936399799988,6,7,10,16,16
dense-v6--angular,T400K,24.0,6152,2,0.5723724827266806,1.0209110168942244,0.4530192968169734,0.9665633598000241,1.7182154571222397,0.0,0.001058672935104065,0.012027919395025927,3.3889013476666268,5.342316155878459,6,7,10,16,16,3.44167341306878,5.3996278880469655,6,7,10,16,16
dense-v6--angular,T400K,48.0,5896,2,0.6733397218353511,1.201001027966013,0.485565916198738,1.4591611244959057,1.9470270905387288,0.0,0.0006227120984587795,0.03920732128154888,2.607420300438924,4.347978265267855,6,7,10,16,16,2.723591735101632,4.510332345442916,6,7,10,16,16
dense-v6--angular,T400K,96.0,5384,2,0.8384562732420053,1.4955108296944273,0.531442321366897,1.8107336858212972,2.0754154988684888,0.0,0.0003877068650823842,0.11507938565691625,1.907202931986509,3.189543591403924,5,6,9,16,16,2.0944687932086983,3.5305088570195595,5,7,9,16,16
dense-v6--angular,T450K,0.75,6400,2,0.5165398747988099,0.4696817158166405,0.41430013986673603,0.9210232293231337,1.2643288183224655,0.0,0.03057291826449582,1.1982521263728133e-05,2.369869965191071,3.951178004545525,5,6,10,16,16,2.369887207725969,3.951201020102888,5,6,10,16,16
dense-v6--angular,T450K,3.0,6376,2,0.5311865580161641,0.4829997182404209,0.4288623881604865,0.9465586357029393,1.3168745544738427,0.0,0.007859956226880082,0.00016820492741385733,2.473108473357675,4.112367818669832,5,7,10,16,16,2.473394178704563,4.112744661347607,5,7,10,16,16
dense-v6--angular,T450K,9.0,6312,2,0.5548781375685168,0.5045421049513975,0.45370203864456576,0.9675731840714162,1.3150235260847507,0.0,0.00273684000892242,0.0015127365795742206,2.511520888794336,4.176817521146563,5,7,10,16,16,2.5144989113609197,4.1809345149698665,5,7,10,16,16
dense-v6--angular,T450K,12.0,6280,2,0.5696096883769002,0.5179372761625582,0.4610166820389097,1.0125106662033125,1.3833579666434255,0.0,0.002107125617866727,0.002471797614746883,2.446047237666909,4.080415112529732,5,7,10,16,16,2.450683517363771,4.087057829470476,5,7,10,16,16
dense-v6--angular,T450K,24.0,6152,2,0.6112585639644526,0.5558079543080054,0.4685233061153999,1.1443304854159984,1.578541682174525,0.0,0.0011305974999653448,0.009013442299162065,2.2114823808482154,3.7261329492224657,5,7,10,16,16,2.226173189384276,3.7500709873826548,5,7,10,16,16
dense-v6--angular,T450K,48.0,5896,2,0.6903040196847757,0.6276827641369469,0.5057479587977712,1.3695272535523928,1.8070248473520105,0.0,0.0006384008706641391,0.030231759174605174,1.9200516021745306,3.2082683607040354,5,6,9,16,16,1.9574241144187858,3.2779698104142754,5,6,9,16,16
dense-v6--angular,T450K,96.0,5384,2,0.8096877096136661,0.7362365061847664,0.5600516525843736,1.6101760558834517,1.9105779308892648,0.0,0.00037440412053478956,0.10368732578836275,1.651851512198361,2.6644579005819584,4,6,9,16,16,1.7470473089911274,2.8623219237634387,4,6,9,16,16
dense-v6--angular,T500K,0.75,6400,2,0.5382746512287044,0.4603970711909024,0.4316080639286186,0.9580160799716249,1.3074074061209005,0.0,0.03185935436693046,1.2283359348409845e-05,2.482155421158489,4.1330019820825665,5,7,10,16,16,2.4821759952617923,4.133029203146638,5,7,10,16,16
dense-v6--angular,T500K,3.0,6376,2,0.5566052318039404,0.4760755832493901,0.4597465114748798,0.9616483319630321,1.314139400342743,0.0,0.00823607580351889,0.00014977200620421713,2.5692748624211257,4.260692577369561,5,7,10,16,16,2.5695392264539927,4.261028500465637,5,7,10,16,16
dense-v6--angular,T500K,9.0,6312,2,0.5779522121272233,0.49433408232077497,0.4692539038066997,1.0290247006875688,1.3729770775059071,0.0,0.0028506488727890913,0.0012947992001992854,2.5370616437535407,4.212574383776857,5,7,10,16,16,2.5395291920571554,4.215931026207567,5,7,10,16,16
dense-v6--angular,T500K,12.0,6280,2,0.5868827130365899,0.5019725183005387,0.47318948035004493,1.044437490175409,1.4205249685725672,0.0,0.0021710227627031982,0.0022883807744379634,2.4985442132487017,4.156558182829451,5,7,10,16,16,2.5029643013308367,4.16274797657886,5,7,10,16,16
dense-v6--angular,T500K,24.0,6152,2,0.6248778057518752,0.5344704807548613,0.48841040911951855,1.1557249630468076,1.6443774843917836,0.0,0.001155787953930386,0.00811778605664986,2.2922778039734317,3.845204587519116,5,7,10,16,16,2.3059647288779135,3.8665413043837034,5,7,10,16,16
dense-v6--angular,T500K,48.0,5896,2,0.6839698602354802,0.5850130964117626,0.5117552196302952,1.3397182872000553,1.7471919905813318,0.0,0.0006325429692293448,0.027631869944248873,2.0542637169767395,3.4391859705192553,5,6,9,16,16,2.093507703263548,3.5069803122964633,5,6,9,16,16
dense-v6--angular,T500K,96.0,5384,2,0.7951891796654806,0.6801412039838605,0.5613156573728155,1.5486890067603223,1.9162328230683559,0.0,0.0003676999192855354,0.08251523912744169,1.7152862378663178,2.788026676231551,4,6,9,16,16,1.7959903435905904,2.949257802485343,4,6,9,16,16
dense-v6--angular,T510K,0.75,6400,2,0.525978833340055,0.6025046359011892,0.45716684514288913,0.8414974348359932,1.1334694273534323,0.0,0.031131590541434453,4.1742051058289005e-06,4.12397680241344,6.049982784481365,6,7,11,16,16,4.123985953036024,6.04998939965509,6,7,11,16,16
dense-v6--angular,T510K,3.0,6376,2,0.5466000154996448,0.6261260386295439,0.47883070100097447,0.8661134196401428,1.2014100623423987,0.0,0.008088028830180685,5.9746352116840744e-05,4.315883071124716,6.228276726505295,6,8,11,16,16,4.316079579513194,6.228427538651424,6,8,11,16,16
dense-v6--angular,T510K,9.0,6312,2,0.5654380416391134,0.647704850096506,0.49362156452197636,0.9063398905038393,1.252009233665882,0.0,0.0027889249010708754,0.0005472359477944534,4.192574947427433,6.132426795907661,6,8,11,16,16,4.1945101467035615,6.134094719892041,6,8,11,16,16
dense-v6--angular,T510K,12.0,6280,2,0.5720078670583794,0.6552305336815906,0.49716497382734787,0.9202698452845587,1.2895602757860463,0.0,0.0021159970676315047,0.000933685121654129,4.114769345225197,6.06745625407842,6,7,11,16,16,4.118165951852942,6.070440009035337,6,7,11,16,16
dense-v6--angular,T510K,24.0,6152,2,0.5912162308256952,0.677233564002018,0.5092324732828554,0.9652550414118269,1.391409760904562,0.0,0.0010935267526973043,0.0033914692251147604,3.9675497280953156,5.9287472903592615,6,7,11,16,16,3.979682041151468,5.94009187912853,6,7,11,16,16
dense-v6--angular,T510K,48.0,5896,2,0.6280088837730796,0.7193792599174481,0.522979958338335,1.089147002379045,1.5562396181624625,0.0,0.0005807896329049731,0.01208385585397113,3.5380067932517685,5.510819904429902,6,7,11,16,16,3.5805680506576705,5.55600422738204,6,7,11,16,16
dense-v6--angular,T510K,96.0,5384,2,0.6917192204523062,0.7923589518193132,0.5548385596628376,1.2699649634533123,1.7171729205292618,0.0,0.0003198548320734999,0.046730677482915234,3.1130566373834667,5.022262565010315,6,7,10,16,16,3.2699574542011045,5.209239446981707,6,7,10,16,16
dense-v6--angular,T520K,0.75,6400,2,0.529865683054007,0.7524448225385346,0.45076655829918344,0.8802571041416585,1.1976549513940036,0.0,0.03136164507237908,9.88947340429316e-06,3.3630325399380236,5.261920173848635,6,7,10,16,16,3.3630612794179187,5.2619485500939325,6,7,10,16,16
dense-v6--angular,T520K,3.0,6376,2,0.549058773284212,0.7797002984715942,0.4750366320675769,0.9105383124022988,1.2062099130099109,0.0,0.008124411016942673,0.00013022900692691517,3.4998561157745214,5.416720358932807,6,7,10,16,16,3.5003074699174777,5.417158453398607,6,7,10,16,16
dense-v6--angular,T520K,9.0,6312,2,0.5632571522525683,0.7998629492807631,0.4866883052754107,0.9426861499470651,1.2639624646398744,0.0,0.0027781680430798827,0.0009996333092874966,3.428033765509141,5.343506905878276,6,7,10,16,16,3.4313115002837558,5.346721123270338,6,7,10,16,16
dense-v6--angular,T520K,12.0,6280,2,0.575794123177295,0.8176662891918423,0.4907544575039639,0.9700041155980254,1.3032252782615257,0.0,0.0021300033554927686,0.00169649703326833,3.362626883248958,5.2576289444139235,6,7,10,16,16,3.3680190872562563,5.263051778785439,6,7,10,16,16
dense-v6--angular,T520K,24.0,6152,2,0.6115936318075919,0.8685039935002848,0.49633560695813966,1.078977602566284,1.529350280031634,0.0,0.0011312172489359202,0.006339072791335699,2.9932687395080744,4.832573110460715,6,7,10,16,16,3.0110884947530394,4.853600930893762,6,7,10,16,16
dense-v6--angular,T520K,48.0,5896,2,0.6694204068425396,0.9506218940753104,0.5199260655222637,1.2689239948133597,1.7219800320956797,0.0,0.000619087472160123,0.022220849420576103,2.605723368660926,4.304561197303948,5,7,10,16,16,2.6578388802493715,4.376092263217561,5,7,10,16,16
dense-v6--angular,T520K,96.0,5384,2,0.7834119787112476,1.1124975746652839,0.563657517879025,1.5447908105537493,1.904194805149786,0.0,0.0003622540757667608,0.07411569147936242,2.043443534819511,3.405984629675271,5,6,9,16,16,2.1593437220732477,3.603668307837053,5,6,9,16,16
