model,domain,population,lag_ps,component,eigenvalue
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,46,3.311868770743649e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,47,2.8856882726321495e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,48,2.5450047860653133e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,49,2.1244380162561416e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,50,2.0497253484767285e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,51,1.8958420287363994e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,52,1.631873742669582e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,53,1.4351798251993948e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,54,1.3709593533698893e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,55,1.2477798990224874e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,56,1.087307778930256e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,57,1.0508443139559683e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,58,9.571627260372287e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,59,8.180605902564886e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,60,7.275768382125895e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,61,7.082605340895546e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,62,6.584943951436611e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,63,5.057410590134742e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,64,4.643163724222405e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,65,4.233119391362556e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,66,3.991746917416647e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,67,3.5993591956779505e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,68,3.372960714237347e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,69,3.1570118413857757e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,70,2.86162097525128e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,71,2.631234251721369e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,72,2.3618032340774146e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,73,2.182471782680063e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,74,2.0600736091317618e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,75,1.8565633034627484e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,76,1.6881020696204256e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,77,1.4591568027555e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,78,1.3642387063910868e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,79,1.293513602562926e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,80,1.206091683576889e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,81,1.042913341774019e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,82,8.214366624827943e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,83,7.489072417006131e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,84,7.14495474763793e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,85,6.751462513923705e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,86,6.44930313040124e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,87,6.246229209662334e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,88,5.423040152650608e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,89,5.043213792058213e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,90,4.575666826911404e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,91,4.407240854832124e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,92,3.815206267452454e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,93,3.612115539815077e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,94,3.4533547036852913e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,95,2.9827122477862395e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,96,2.921183999603183e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,97,2.713108885467488e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,98,2.5701874479640357e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,99,2.3626564384822905e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,100,2.1055848206593148e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,101,1.9493822482924725e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,102,1.80293020589839e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,103,1.7759137185380128e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,104,1.64491167751149e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,105,1.5580258758188693e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,106,1.3295201077824267e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,107,1.1936434710920536e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,108,1.1289039795337904e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,109,8.912046479751975e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,110,7.941261732344992e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,111,7.783538254220123e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,112,7.208300793700449e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,113,6.116570537149332e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,114,5.848160170350786e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,115,5.5611003090654514e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,116,4.6749260977917174e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,117,3.6763471438726715e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,118,3.536996595191388e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,119,3.106431395082302e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,120,2.6375644418000922e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,121,2.5065575559678993e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,122,2.2169731105445665e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,123,1.7135321241909513e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,124,1.5891528280870463e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,125,1.199706465352366e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,126,1.103405756935094e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,127,6.68016491956171e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,reference,,128,3.0660980913004036e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,1,28.054907660401113
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,2,5.4490149218184705
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,3,4.702132756432402
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,4,1.8581668577583415
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,5,1.0702213919340564
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,6,0.5106688886847489
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,7,0.30449311516101574
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,8,0.04514434248175446
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,9,0.033563374995579986
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,10,0.028294401496348487
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,11,0.02159476028606199
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,12,0.019854971970386714
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,13,0.012459828421056768
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,14,0.010642953122494327
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,15,0.004227240255981193
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,16,0.003900427114006069
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,17,0.0032518200182107635
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,18,0.0028760126701433586
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,19,0.0022650522342596963
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,20,0.002021588170526166
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,21,0.0013842169566016188
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,22,0.0011757412958267664
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,23,0.0009933550687017873
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,24,0.0008743002321398932
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,25,0.000647655520051904
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,26,0.0005341579820270522
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,27,0.0004902781345089115
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,28,0.00040132360471390604
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,29,0.00034001801998231743
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,30,0.00024954598228320367
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,31,0.0002298096954389114
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,32,0.00018649639433673956
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,33,0.00014378410011820788
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,34,0.00010871948066770682
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,35,9.305881877450393e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,36,8.748922699998837e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,37,8.023465168241404e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,38,6.931214418603882e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,39,6.167612014449368e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,40,5.726451242729525e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,41,4.4167330501213934e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,42,3.875696404489264e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,43,3.433345010807602e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,44,3.173535779956048e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,45,2.8102146026668804e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,46,2.3034108335459483e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,47,2.184315346728244e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,48,1.8686699427627283e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,49,1.690392592517654e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,50,1.601616704936475e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,51,1.4705407840696957e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,52,1.4004445949316037e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,53,1.151284006949501e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,54,1.0218110602673837e-05
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,55,9.288111374499414e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,56,8.709824155717897e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,57,7.102808480591792e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,58,6.694109665236623e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,59,6.132806257894429e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,60,5.371893258940998e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,61,4.9677536855289896e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,62,4.3259545463984534e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,63,4.245812713121723e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,64,3.1495178996418963e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,65,2.9402008584302815e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,66,2.8745179582123875e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,67,2.350018052738997e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,68,2.2269667961740825e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,69,2.1598700927695356e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,70,1.9603892474866733e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,71,1.7775302934100512e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,72,1.5641295559072817e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,73,1.479970604031361e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,74,1.4384152636525473e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,75,1.3626618896272662e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,76,1.147771229151417e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,77,1.0652944836859847e-06
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,78,9.7373481000688e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,79,8.202886728278865e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,80,7.522098660179142e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,81,7.10827594052817e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,82,6.175703559454143e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,83,5.516383196248327e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,84,4.944025154347692e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,85,4.807625097348248e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,86,4.519990101473642e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,87,3.829473536051749e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,88,3.4966803937698733e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,89,3.020765573788375e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,90,2.794182757373122e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,91,2.436451026229215e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,92,2.324478360926717e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,93,2.052636548054004e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,94,1.897300133840746e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,95,1.784590477291628e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,96,1.6969410538772922e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,97,1.529250542477502e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,98,1.4819907501198244e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,99,1.2296007284033446e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,100,1.1680557941996229e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,101,1.0546340418894092e-07
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,102,9.477651168899956e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,103,8.512408057071218e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,104,7.792018924521787e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,105,7.063185108686674e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,106,6.691536181141074e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,107,5.231191171591253e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,108,5.1886653827565634e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,109,4.542551415902636e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,110,4.020802078351919e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,111,3.786520114111757e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,112,3.343145342913453e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,113,2.9074065030484637e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,114,2.7600666675544413e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,115,2.427330153576372e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,116,2.1620085453430605e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,117,1.7719876871328786e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,118,1.715525231195948e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,119,1.4021083327705977e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,120,1.2063349176359118e-08
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,121,9.609374559012718e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,122,8.36356485709014e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,123,7.60695984094636e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,124,6.887713813193367e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,125,5.142795206132374e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,126,4.5715160703660775e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,127,3.888481775152932e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,evaluation,,128,2.5394495342288096e-09
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,within_track,,1,21.03678581104603
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,within_track,,2,3.7073809318836797
mace-lr1e-05-distance0-s20260923-4096--encoder,T400K,within_track,,3,2.724200700561466
