task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,nonlinear,delta_mace,1009,520.0,0.05,q6,14,0.015400302606990195,0.1575887899811701
structure,nonlinear,delta_mace,1009,520.0,0.05,w4,14,0.050064029041904747,0.21643950211051974
structure,nonlinear,delta_mace,1009,520.0,0.05,w6,14,0.01182015756466746,0.09891221474462229
structure,nonlinear,delta_mace,1009,520.0,0.05,qbar6,14,0.00898349481726902,0.08945530424463699
structure,nonlinear,delta_mace,1009,520.0,0.05,q6_coherence,14,0.0128488923866756,0.05055296745715174
structure,nonlinear,delta_mace,1009,520.0,0.05,bond_order,14,0.03447708830906247,0.15094360762280937
structure,nonlinear,delta_mace,1009,520.0,0.05,angular_arrangement,14,0.17245070574756674,0.45369065818224485
structure,nonlinear,delta_mace,911,400.0,0.1,q4,13431,1.036871387341358,1.0266270699159583
structure,nonlinear,delta_mace,911,400.0,0.1,q6,13431,0.1693685365502779,0.4510847212905268
structure,nonlinear,delta_mace,911,400.0,0.1,w4,13431,1.4044296851517242,1.1788873541785532
structure,nonlinear,delta_mace,911,400.0,0.1,w6,13431,0.875313634217025,0.9414256790661032
structure,nonlinear,delta_mace,911,400.0,0.1,qbar6,13431,0.051422202839883906,0.2363553336651145
structure,nonlinear,delta_mace,911,400.0,0.1,q6_coherence,13431,0.08258279890615972,0.2796867605913576
structure,nonlinear,delta_mace,911,400.0,0.1,bond_order,13431,0.6033313741677382,0.7818340400744901
structure,nonlinear,delta_mace,911,400.0,0.1,angular_arrangement,13431,0.5090647479976652,0.8252979712638587
structure,nonlinear,delta_mace,913,400.0,0.1,q4,11219,0.6599579027662675,0.8448989307302719
structure,nonlinear,delta_mace,913,400.0,0.1,q6,11219,0.1689363995955203,0.46883306725310797
structure,nonlinear,delta_mace,913,400.0,0.1,w4,11219,0.5396104717942983,0.7145189952348846
structure,nonlinear,delta_mace,913,400.0,0.1,w6,11219,1.0538755140799023,1.0293600635205897
structure,nonlinear,delta_mace,913,400.0,0.1,qbar6,11219,0.03907483955171505,0.20303463450821171
structure,nonlinear,delta_mace,913,400.0,0.1,q6_coherence,11219,0.09617606603406015,0.30413820210350695
structure,nonlinear,delta_mace,913,400.0,0.1,bond_order,11219,0.4262718656369606,0.6630109717305254
structure,nonlinear,delta_mace,913,400.0,0.1,angular_arrangement,11219,0.3865548077323655,0.7542531642816
structure,nonlinear,delta_mace,938,450.0,0.1,q4,10713,1.9128218209549117,1.3471635105358934
structure,nonlinear,delta_mace,938,450.0,0.1,q6,10713,0.2758870061310405,0.5533101707913456
structure,nonlinear,delta_mace,938,450.0,0.1,w4,10713,2.668013873073668,1.6320479698268333
structure,nonlinear,delta_mace,938,450.0,0.1,w6,10713,0.505337225764867,0.7083241471819619
structure,nonlinear,delta_mace,938,450.0,0.1,qbar6,10713,0.09753200027929657,0.344674321476995
structure,nonlinear,delta_mace,938,450.0,0.1,q6_coherence,10713,0.09290354837338609,0.30677619376100695
structure,nonlinear,delta_mace,938,450.0,0.1,bond_order,10713,0.9254159124295283,0.9573589855658117
structure,nonlinear,delta_mace,938,450.0,0.1,angular_arrangement,10713,0.7708184648122964,0.9872689185839557
structure,nonlinear,delta_mace,942,450.0,0.1,q4,18952,0.39548488277177957,0.6211528106411476
structure,nonlinear,delta_mace,942,450.0,0.1,q6,18952,0.07337390646520531,0.2989398844217068
structure,nonlinear,delta_mace,942,450.0,0.1,w4,18952,0.46842007426572746,0.6820119560558205
structure,nonlinear,delta_mace,942,450.0,0.1,w6,18952,0.24722790601291192,0.4933391599659156
structure,nonlinear,delta_mace,942,450.0,0.1,qbar6,18952,0.023275248245683642,0.15644052039069942
structure,nonlinear,delta_mace,942,450.0,0.1,q6_coherence,18952,0.04038286034216668,0.16765122627601994
structure,nonlinear,delta_mace,942,450.0,0.1,bond_order,18952,0.20802747968391241,0.45392735720531113
structure,nonlinear,delta_mace,942,450.0,0.1,angular_arrangement,18952,0.282226965473819,0.6903348653220536
structure,nonlinear,delta_mace,970,500.0,0.1,q4,20747,0.26391731842977983,0.4714557417719975
structure,nonlinear,delta_mace,970,500.0,0.1,q6,20747,0.058326332184337616,0.2592551341450374
structure,nonlinear,delta_mace,970,500.0,0.1,w4,20747,0.30737984923881484,0.5211441605080807
structure,nonlinear,delta_mace,970,500.0,0.1,w6,20747,0.2039076631949496,0.44411739938881173
structure,nonlinear,delta_mace,970,500.0,0.1,qbar6,20747,0.02013383589449269,0.11966572327426174
structure,nonlinear,delta_mace,970,500.0,0.1,q6_coherence,20747,0.03159651023358714,0.13732672809140983
structure,nonlinear,delta_mace,970,500.0,0.1,bond_order,20747,0.14754358486266025,0.36320190828173043
structure,nonlinear,delta_mace,970,500.0,0.1,angular_arrangement,20747,0.28857359797575766,0.6968514217406444
structure,nonlinear,delta_mace,971,500.0,0.1,q4,10619,0.8229893038887998,0.9008294576495057
structure,nonlinear,delta_mace,971,500.0,0.1,q6,10619,0.1450674662669264,0.4132977630305768
structure,nonlinear,delta_mace,971,500.0,0.1,w4,10619,0.8409685607752689,0.9274178498987655
structure,nonlinear,delta_mace,971,500.0,0.1,w6,10619,0.5310317186500823,0.72640308493721
structure,nonlinear,delta_mace,971,500.0,0.1,qbar6,10619,0.04725767623360408,0.2603825747723752
structure,nonlinear,delta_mace,971,500.0,0.1,q6_coherence,10619,0.07230757604900634,0.2694443008106143
structure,nonlinear,delta_mace,971,500.0,0.1,bond_order,10619,0.40993705031061456,0.646847918666196
structure,nonlinear,delta_mace,971,500.0,0.1,angular_arrangement,10619,0.48498942749320767,0.8297429856149184
structure,nonlinear,delta_mace,1000,510.0,0.1,q4,7473,1.767935898671753,1.3694532009823093
structure,nonlinear,delta_mace,1000,510.0,0.1,q6,7473,0.3057597625160815,0.5814350908456233
structure,nonlinear,delta_mace,1000,510.0,0.1,w4,7473,2.2208934233122366,1.485107729828026
structure,nonlinear,delta_mace,1000,510.0,0.1,w6,7473,1.3286451148536997,1.1487602659941378
structure,nonlinear,delta_mace,1000,510.0,0.1,qbar6,7473,0.0881369718677017,0.2878109178255946
structure,nonlinear,delta_mace,1000,510.0,0.1,q6_coherence,7473,0.13096982894918965,0.3405745462688651
structure,nonlinear,delta_mace,1000,510.0,0.1,bond_order,7473,0.9737235000284438,0.9947772027322734
structure,nonlinear,delta_mace,1000,510.0,0.1,angular_arrangement,7473,0.8669740892236849,1.0270293560948809
structure,nonlinear,delta_mace,1001,510.0,0.1,q4,11038,0.8135248840140634,0.8978323454131423
structure,nonlinear,delta_mace,1001,510.0,0.1,q6,11038,0.13196893195993298,0.4285204217098126
structure,nonlinear,delta_mace,1001,510.0,0.1,w4,11038,0.9509584903863958,0.969194001961416
structure,nonlinear,delta_mace,1001,510.0,0.1,w6,11038,0.47818814594589176,0.6915470759393563
structure,nonlinear,delta_mace,1001,510.0,0.1,qbar6,11038,0.046546439844974016,0.29217495095791196
structure,nonlinear,delta_mace,1001,510.0,0.1,q6_coherence,11038,0.07350788226589874,0.311294475741892
structure,nonlinear,delta_mace,1001,510.0,0.1,bond_order,11038,0.41578246240285943,0.6569598537411243
structure,nonlinear,delta_mace,1001,510.0,0.1,angular_arrangement,11038,0.43567565790946994,0.8038537170449556
structure,nonlinear,delta_mace,881,520.0,0.1,q4,7220,2.0991828442868288,1.456085097712625
structure,nonlinear,delta_mace,881,520.0,0.1,q6,7220,0.28183687291468623,0.5538194099410891
structure,nonlinear,delta_mace,881,520.0,0.1,w4,7220,2.402789898827685,1.543980384081562
structure,nonlinear,delta_mace,881,520.0,0.1,w6,7220,1.424752060682914,1.199140873534706
structure,nonlinear,delta_mace,881,520.0,0.1,qbar6,7220,0.08668099372327798,0.29781480209504785
structure,nonlinear,delta_mace,881,520.0,0.1,q6_coherence,7220,0.14134777087340494,0.3589105380939715
structure,nonlinear,delta_mace,881,520.0,0.1,bond_order,7220,1.0727650735514664,1.0381252687995095
structure,nonlinear,delta_mace,881,520.0,0.1,angular_arrangement,7220,0.8598367664903614,1.0028674037362708
structure,nonlinear,delta_mace,1009,520.0,0.1,q4,13594,1.3756624463952227,1.1698018970890318
structure,nonlinear,delta_mace,1009,520.0,0.1,q6,13594,0.18108869762549765,0.4344309270350266
structure,nonlinear,delta_mace,1009,520.0,0.1,w4,13594,2.009147710252123,1.4351748440500554
structure,nonlinear,delta_mace,1009,520.0,0.1,w6,13594,0.29918603252051784,0.5394766852500842
structure,nonlinear,delta_mace,1009,520.0,0.1,qbar6,13594,0.05851757342828289,0.26619902782914234
structure,nonlinear,delta_mace,1009,520.0,0.1,q6_coherence,13594,0.05670912960179691,0.2222729122037974
structure,nonlinear,delta_mace,1009,520.0,0.1,bond_order,13594,0.6633852649705736,0.819369249853901
structure,nonlinear,delta_mace,1009,520.0,0.1,angular_arrangement,13594,0.64882450117922,0.9070728693780314
structure,nonlinear,duplicate_mace,911,400.0,0.05,q4,91,0.707249125158282,0.7864290239137353
structure,nonlinear,duplicate_mace,911,400.0,0.05,q6,91,0.09230576997673852,0.28107120380936584
structure,nonlinear,duplicate_mace,911,400.0,0.05,w4,91,1.066368462324999,1.0039194051485754
structure,nonlinear,duplicate_mace,911,400.0,0.05,w6,91,0.011460750851579136,0.09833909551856254
structure,nonlinear,duplicate_mace,911,400.0,0.05,qbar6,91,0.05073996225101232,0.1637500602188683
structure,nonlinear,duplicate_mace,911,400.0,0.05,q6_coherence,91,0.02780977469834491,0.08737102635964063
structure,nonlinear,duplicate_mace,911,400.0,0.05,bond_order,91,0.3259889742101592,0.5399759500006852
structure,nonlinear,duplicate_mace,911,400.0,0.05,angular_arrangement,91,0.3538966141787591,0.613096792440957
structure,nonlinear,duplicate_mace,913,400.0,0.05,q4,158,0.049113681439149605,0.16580978263499452
structure,nonlinear,duplicate_mace,913,400.0,0.05,q6,158,0.01744041398975292,0.11235314043889053
structure,nonlinear,duplicate_mace,913,400.0,0.05,w4,158,0.05632333085339516,0.21209998368458238
structure,nonlinear,duplicate_mace,913,400.0,0.05,w6,158,0.008620004422677683,0.07868418925212133
structure,nonlinear,duplicate_mace,913,400.0,0.05,qbar6,158,0.015182441869303533,0.040421867971188956
structure,nonlinear,duplicate_mace,913,400.0,0.05,q6_coherence,158,0.015048857554715493,0.024684560340675978
structure,nonlinear,duplicate_mace,913,400.0,0.05,bond_order,158,0.0269547883548324,0.12485790045134083
structure,nonlinear,duplicate_mace,913,400.0,0.05,angular_arrangement,158,0.11028749428224752,0.37381207866282845
structure,nonlinear,duplicate_mace,938,450.0,0.05,q4,13,1.5315652186956266,1.2555246469716765
structure,nonlinear,duplicate_mace,938,450.0,0.05,q6,13,0.27810756752579757,0.5500440943831092
structure,nonlinear,duplicate_mace,938,450.0,0.05,w4,13,2.312352114684057,1.547580763054549
structure,nonlinear,duplicate_mace,938,450.0,0.05,w6,13,0.05229024259918878,0.2132062701016716
structure,nonlinear,duplicate_mace,938,450.0,0.05,qbar6,13,0.08889424033886498,0.35945473949190987
structure,nonlinear,duplicate_mace,938,450.0,0.05,q6_coherence,13,0.03486932743016456,0.2256067345542457
structure,nonlinear,duplicate_mace,938,450.0,0.05,bond_order,13,0.71634645187895,0.8659734296468224
structure,nonlinear,duplicate_mace,938,450.0,0.05,angular_arrangement,13,1.02328503324917,1.0600659779537185
structure,nonlinear,duplicate_mace,942,450.0,0.05,q4,206,0.052972229741328376,0.18808513950432873
structure,nonlinear,duplicate_mace,942,450.0,0.05,q6,206,0.014874983859466982,0.11409508279772727
structure,nonlinear,duplicate_mace,942,450.0,0.05,w4,206,0.08109576499646898,0.2723829738548929
structure,nonlinear,duplicate_mace,942,450.0,0.05,w6,206,0.011702756139961856,0.09270735987560787
structure,nonlinear,duplicate_mace,942,450.0,0.05,qbar6,206,0.016522919889495887,0.04026644987015386
structure,nonlinear,duplicate_mace,942,450.0,0.05,q6_coherence,206,0.017103957602755033,0.0203954079111501
structure,nonlinear,duplicate_mace,942,450.0,0.05,bond_order,206,0.03237876870491285,0.1490068266283638
structure,nonlinear,duplicate_mace,942,450.0,0.05,angular_arrangement,206,0.1238269099554835,0.3904597233780116
structure,nonlinear,duplicate_mace,970,500.0,0.05,q4,82,0.16963541234504323,0.4122969130415288
structure,nonlinear,duplicate_mace,970,500.0,0.05,q6,82,0.027504064058886238,0.15570356584334472
structure,nonlinear,duplicate_mace,970,500.0,0.05,w4,82,0.13445299744379258,0.3966564763436262
structure,nonlinear,duplicate_mace,970,500.0,0.05,w6,82,0.012258585943558133,0.10562520457987064
structure,nonlinear,duplicate_mace,970,500.0,0.05,qbar6,82,0.019796212634780295,0.07958244387716755
structure,nonlinear,duplicate_mace,970,500.0,0.05,q6_coherence,82,0.015814288601667767,0.04325246021223588
structure,nonlinear,duplicate_mace,970,500.0,0.05,bond_order,82,0.06324359350462136,0.24863947449927762
structure,nonlinear,duplicate_mace,970,500.0,0.05,angular_arrangement,82,0.1739745713430181,0.4564394598621464
structure,nonlinear,duplicate_mace,971,500.0,0.05,q4,16,0.4316269611005308,0.6995239887906375
structure,nonlinear,duplicate_mace,971,500.0,0.05,q6,16,0.0372392198733954,0.19126547100619057
structure,nonlinear,duplicate_mace,971,500.0,0.05,w4,16,0.46348224335794613,0.7208948353117678
structure,nonlinear,duplicate_mace,971,500.0,0.05,w6,16,0.030954852661179998,0.1406353350802877
structure,nonlinear,duplicate_mace,971,500.0,0.05,qbar6,16,0.028105000888928484,0.13026485036415222
structure,nonlinear,duplicate_mace,971,500.0,0.05,q6_coherence,16,0.016963502602257558,0.08282895095921848
structure,nonlinear,duplicate_mace,971,500.0,0.05,bond_order,16,0.16806196341403976,0.4260699314084698
structure,nonlinear,duplicate_mace,971,500.0,0.05,angular_arrangement,16,0.20285057049732397,0.4772211851500516
structure,nonlinear,duplicate_mace,1000,510.0,0.05,q4,2,0.006132089992019564,0.18959328285465324
structure,nonlinear,duplicate_mace,1000,510.0,0.05,q6,2,0.03278761486106773,0.18444600397720076
structure,nonlinear,duplicate_mace,1000,510.0,0.05,w4,2,0.01825973474098389,0.18940047086597553
structure,nonlinear,duplicate_mace,1000,510.0,0.05,w6,2,0.02728387171643249,0.1854566227772121
structure,nonlinear,duplicate_mace,1000,510.0,0.05,qbar6,2,0.01716391836593684,0.05976879124222398
structure,nonlinear,duplicate_mace,1000,510.0,0.05,q6_coherence,2,0.018432786236281525,0.02829881516315293
structure,nonlinear,duplicate_mace,1000,510.0,0.05,bond_order,2,0.02001000265212034,0.15524484421344417
structure,nonlinear,duplicate_mace,1000,510.0,0.05,angular_arrangement,2,0.19462311970367513,0.4681339093935752
structure,nonlinear,duplicate_mace,1001,510.0,0.05,q4,27,0.3224414379608329,0.5806120321533584
structure,nonlinear,duplicate_mace,1001,510.0,0.05,q6,27,0.02699925019133395,0.15791416154800664
structure,nonlinear,duplicate_mace,1001,510.0,0.05,w4,27,0.3749065134367691,0.632134740607913
structure,nonlinear,duplicate_mace,1001,510.0,0.05,w6,27,0.0189292989282885,0.1417871957623332
structure,nonlinear,duplicate_mace,1001,510.0,0.05,qbar6,27,0.020065224272574338,0.09907650604183864
structure,nonlinear,duplicate_mace,1001,510.0,0.05,q6_coherence,27,0.018884393854764498,0.06835355034916336
structure,nonlinear,duplicate_mace,1001,510.0,0.05,bond_order,27,0.13037101977409388,0.3642877789511647
structure,nonlinear,duplicate_mace,1001,510.0,0.05,angular_arrangement,27,0.27222047782615005,0.5148658056162762
structure,nonlinear,duplicate_mace,1009,520.0,0.05,q4,14,0.05788383711833609,0.2113813404481155
structure,nonlinear,duplicate_mace,1009,520.0,0.05,q6,14,0.028846625307532205,0.1575887899811701
structure,nonlinear,duplicate_mace,1009,520.0,0.05,w4,14,0.048043357640476646,0.21643950211051974
structure,nonlinear,duplicate_mace,1009,520.0,0.05,w6,14,0.01158762632819042,0.09891221474462229
structure,nonlinear,duplicate_mace,1009,520.0,0.05,qbar6,14,0.014458245688722083,0.08945530424463699
structure,nonlinear,duplicate_mace,1009,520.0,0.05,q6_coherence,14,0.008718105465696242,0.05055296745715174
structure,nonlinear,duplicate_mace,1009,520.0,0.05,bond_order,14,0.02825629959149228,0.15094360762280937
structure,nonlinear,duplicate_mace,1009,520.0,0.05,angular_arrangement,14,0.18322470445726718,0.45369065818224485
structure,nonlinear,duplicate_mace,911,400.0,0.1,q4,13431,1.0793917330185865,1.0266270699159583
structure,nonlinear,duplicate_mace,911,400.0,0.1,q6,13431,0.21009270522977644,0.4510847212905268
structure,nonlinear,duplicate_mace,911,400.0,0.1,w4,13431,1.429849998240598,1.1788873541785532
structure,nonlinear,duplicate_mace,911,400.0,0.1,w6,13431,0.8788581317061377,0.9414256790661032
structure,nonlinear,duplicate_mace,911,400.0,0.1,qbar6,13431,0.08092923739715721,0.2363553336651145
structure,nonlinear,duplicate_mace,911,400.0,0.1,q6_coherence,13431,0.10492929313924917,0.2796867605913576
structure,nonlinear,duplicate_mace,911,400.0,0.1,bond_order,13431,0.6306751831219176,0.7818340400744901
structure,nonlinear,duplicate_mace,911,400.0,0.1,angular_arrangement,13431,0.5346099381300575,0.8252979712638587
structure,nonlinear,duplicate_mace,913,400.0,0.1,q4,11219,0.7254948989773758,0.8448989307302719
structure,nonlinear,duplicate_mace,913,400.0,0.1,q6,11219,0.2211602416847007,0.46883306725310797
structure,nonlinear,duplicate_mace,913,400.0,0.1,w4,11219,0.5323706347559999,0.7145189952348846
structure,nonlinear,duplicate_mace,913,400.0,0.1,w6,11219,1.0617403185880214,1.0293600635205897
structure,nonlinear,duplicate_mace,913,400.0,0.1,qbar6,11219,0.0622390357583888,0.20303463450821171
structure,nonlinear,duplicate_mace,913,400.0,0.1,q6_coherence,11219,0.1155538702712517,0.30413820210350695
structure,nonlinear,duplicate_mace,913,400.0,0.1,bond_order,11219,0.45309316667262306,0.6630109717305254
structure,nonlinear,duplicate_mace,913,400.0,0.1,angular_arrangement,11219,0.4287089389371575,0.7542531642816
structure,nonlinear,duplicate_mace,938,450.0,0.1,q4,10713,1.9025252475684646,1.3471635105358934
structure,nonlinear,duplicate_mace,938,450.0,0.1,q6,10713,0.3032435918419808,0.5533101707913456
structure,nonlinear,duplicate_mace,938,450.0,0.1,w4,10713,2.647814207757659,1.6320479698268333
structure,nonlinear,duplicate_mace,938,450.0,0.1,w6,10713,0.5081465353756454,0.7083241471819619
structure,nonlinear,duplicate_mace,938,450.0,0.1,qbar6,10713,0.1481111456573598,0.344674321476995
structure,nonlinear,duplicate_mace,938,450.0,0.1,q6_coherence,10713,0.12973291967228057,0.30677619376100695
structure,nonlinear,duplicate_mace,938,450.0,0.1,bond_order,10713,0.9399289413122318,0.9573589855658117
structure,nonlinear,duplicate_mace,938,450.0,0.1,angular_arrangement,10713,0.7969863662476998,0.9872689185839557
structure,nonlinear,duplicate_mace,942,450.0,0.1,q4,18952,0.39552018412962137,0.6211528106411476
structure,nonlinear,duplicate_mace,942,450.0,0.1,q6,18952,0.08527341096608905,0.2989398844217068
structure,nonlinear,duplicate_mace,942,450.0,0.1,w4,18952,0.4740797503659638,0.6820119560558205
