task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean
structure,nonlinear,delta_gatr,1009,520.0,bond_order,2238,0.47217954191157624,0.9392297738934756,0.49726940623463534
structure,nonlinear,delta_gatr,1009,520.0,angular_arrangement,2238,0.4091846148821965,0.8544851859538652,0.5211331669542965
structure,nonlinear,duplicate_gatr,911,400.0,q4,2238,0.9284574353092142,1.1443648811884488,0.18867010813457485
structure,nonlinear,duplicate_gatr,911,400.0,q6,2238,0.23466839763527547,1.1028623478471773,0.787218778396637
structure,nonlinear,duplicate_gatr,911,400.0,w4,2238,0.8225743681403752,1.0522241197813087,0.21825174629969823
structure,nonlinear,duplicate_gatr,911,400.0,w6,2238,1.2741603516893272,1.3575359183247573,0.06141684025445027
structure,nonlinear,duplicate_gatr,911,400.0,qbar6,2238,0.09606679078431649,1.1481506998003033,0.9163291101063429
structure,nonlinear,duplicate_gatr,911,400.0,q6_coherence,2238,0.15223515304568544,1.134225644461915,0.8657805404162706
structure,nonlinear,duplicate_gatr,911,400.0,bond_order,2238,0.5846937494340324,1.1565606019006516,0.49445472336411345
structure,nonlinear,duplicate_gatr,911,400.0,angular_arrangement,2238,0.39606257160339886,0.9874796974868285,0.5989157320283218
structure,nonlinear,duplicate_gatr,913,400.0,q4,2237,0.8642210087485281,1.0967235604701675,0.21199740764387798
structure,nonlinear,duplicate_gatr,913,400.0,q6,2237,0.30901921572082697,1.2516078379981557,0.7531022047488309
structure,nonlinear,duplicate_gatr,913,400.0,w4,2237,0.6363598014655437,0.848277654034737,0.2498213309772218
structure,nonlinear,duplicate_gatr,913,400.0,w6,2237,1.4131691858916853,1.4685536243750148,0.037713596265100624
structure,nonlinear,duplicate_gatr,913,400.0,qbar6,2237,0.1157883895561012,1.2016142763033708,0.903639302695112
structure,nonlinear,duplicate_gatr,913,400.0,q6_coherence,2237,0.18565019904870797,1.1929343583768688,0.8443751764335906
structure,nonlinear,duplicate_gatr,913,400.0,bond_order,2237,0.5873679667385656,1.1766185519263859,0.5008000122240859
structure,nonlinear,duplicate_gatr,913,400.0,angular_arrangement,2237,0.44378662372236033,1.1022314904523085,0.5973743922519856
structure,nonlinear,duplicate_gatr,938,450.0,q4,2238,1.012326574127044,1.0882204009043663,0.06974122770924962
structure,nonlinear,duplicate_gatr,938,450.0,q6,2238,0.23280152643968982,0.8946284282976426,0.7397785280726215
structure,nonlinear,duplicate_gatr,938,450.0,w4,2238,1.1566028421189234,1.2415758068856833,0.06843961061056958
structure,nonlinear,duplicate_gatr,938,450.0,w6,2238,0.6329399222951281,0.6749901332489974,0.06229751944886186
structure,nonlinear,duplicate_gatr,938,450.0,qbar6,2238,0.1169281524504064,0.885344643551178,0.867929225864631
structure,nonlinear,duplicate_gatr,938,450.0,q6_coherence,2238,0.14243600624782604,0.9108314353941552,0.8436197953727981
structure,nonlinear,duplicate_gatr,938,450.0,bond_order,2238,0.5490058372798363,0.949265141380337,0.42165174581095355
structure,nonlinear,duplicate_gatr,938,450.0,angular_arrangement,2238,0.462574666387817,0.8890192248257077,0.4796797937879186
structure,nonlinear,duplicate_gatr,942,450.0,q4,2239,0.6486394480946819,0.9347624217178728,0.30609165171334596
structure,nonlinear,duplicate_gatr,942,450.0,q6,2239,0.14655793020242558,1.0200194880685722,0.8563184998750014
structure,nonlinear,duplicate_gatr,942,450.0,w4,2239,0.6413708286833739,1.02996777727967,0.3772903940962604
structure,nonlinear,duplicate_gatr,942,450.0,w6,2239,0.6261481048958502,0.7012875966460428,0.10714504592631113
structure,nonlinear,duplicate_gatr,942,450.0,qbar6,2239,0.06023015096862648,1.1102550802240212,0.9457510692439492
structure,nonlinear,duplicate_gatr,942,450.0,q6_coherence,2239,0.09534863095001196,1.0440280606360612,0.9086723484310163
structure,nonlinear,duplicate_gatr,942,450.0,bond_order,2239,0.3697158489658283,0.9733867374287068,0.6201757895916399
structure,nonlinear,duplicate_gatr,942,450.0,angular_arrangement,2239,0.321226012410552,1.0632788007792342,0.697891077885557
structure,nonlinear,duplicate_gatr,970,500.0,q4,2238,0.4679096689830273,0.7981020329037515,0.4137219933137851
structure,nonlinear,duplicate_gatr,970,500.0,q6,2238,0.11852014821413744,1.0592289124095737,0.8881071439557637
structure,nonlinear,duplicate_gatr,970,500.0,w4,2238,0.4564931053026415,0.9163710105803565,0.50184685020368
structure,nonlinear,duplicate_gatr,970,500.0,w6,2238,0.6053919384319021,0.6874841076730114,0.1194095519080055
structure,nonlinear,duplicate_gatr,970,500.0,qbar6,2238,0.04615512085570319,1.2615090551905164,0.9634127708669259
structure,nonlinear,duplicate_gatr,970,500.0,q6_coherence,2238,0.07986507361663395,1.1898586674839757,0.9328785209544985
structure,nonlinear,duplicate_gatr,970,500.0,bond_order,2238,0.29572250923400756,0.9854256310401975,0.6999037776987309
structure,nonlinear,duplicate_gatr,970,500.0,angular_arrangement,2238,0.27670413948114136,1.0682146690550813,0.7409657932090489
structure,nonlinear,duplicate_gatr,971,500.0,q4,2238,0.7701182097906198,1.0080384416586077,0.23602297495373126
structure,nonlinear,duplicate_gatr,971,500.0,q6,2238,0.2010074205002074,0.8843726645118415,0.7727118571545175
structure,nonlinear,duplicate_gatr,971,500.0,w4,2238,0.7437295040467578,1.0565463753770175,0.29607490841907846
structure,nonlinear,duplicate_gatr,971,500.0,w6,2238,0.8285077912386983,0.8922127082241945,0.0714010419245098
structure,nonlinear,duplicate_gatr,971,500.0,qbar6,2238,0.0904523737509062,0.8994278832228348,0.8994334338103942
structure,nonlinear,duplicate_gatr,971,500.0,q6_coherence,2238,0.13255637479639884,0.9424740819670433,0.8593527638237651
structure,nonlinear,duplicate_gatr,971,500.0,bond_order,2238,0.4610619456872647,0.9471786924935898,0.5132260160187407
structure,nonlinear,duplicate_gatr,971,500.0,angular_arrangement,2238,0.4046823589248625,0.925824440407614,0.5628951437632254
structure,nonlinear,duplicate_gatr,1000,510.0,q4,2237,1.0456828154733158,1.2479607950530807,0.16208680623749983
structure,nonlinear,duplicate_gatr,1000,510.0,q6,2237,0.2595649459385411,1.0581249147662009,0.754693474923144
structure,nonlinear,duplicate_gatr,1000,510.0,w4,2237,0.9550131913297905,1.1892495470349704,0.19696148406293412
structure,nonlinear,duplicate_gatr,1000,510.0,w6,2237,1.4435890241101421,1.5146855873552745,0.04693816580724908
structure,nonlinear,duplicate_gatr,1000,510.0,qbar6,2237,0.07987264565250869,1.0412801847405824,0.9232938004362317
structure,nonlinear,duplicate_gatr,1000,510.0,q6_coherence,2237,0.14579553647395993,1.0884132309054493,0.8660476257232992
structure,nonlinear,duplicate_gatr,1000,510.0,bond_order,2237,0.6549196931630431,1.1899523766425928,0.44962529087855174
structure,nonlinear,duplicate_gatr,1000,510.0,angular_arrangement,2237,0.5409299793018175,1.0997716812217193,0.5081433823601398
structure,nonlinear,duplicate_gatr,1001,510.0,q4,2239,0.7546686425235691,1.021417272119019,0.26115539346819205
structure,nonlinear,duplicate_gatr,1001,510.0,q6,2239,0.1796307344868588,0.8146388514805087,0.7794964797463301
structure,nonlinear,duplicate_gatr,1001,510.0,w4,2239,0.7629984632558314,1.1051425913909472,0.3095927446832798
structure,nonlinear,duplicate_gatr,1001,510.0,w6,2239,0.7540455198723661,0.8160289728106548,0.07595741695885938
structure,nonlinear,duplicate_gatr,1001,510.0,qbar6,2239,0.08502321162182756,0.874870311095893,0.902816211107536
structure,nonlinear,duplicate_gatr,1001,510.0,q6_coherence,2239,0.133360256094995,0.909913081733532,0.8534362690544881
structure,nonlinear,duplicate_gatr,1001,510.0,bond_order,2239,0.44495447130924143,0.9236685134384257,0.5182747221155511
structure,nonlinear,duplicate_gatr,1001,510.0,angular_arrangement,2239,0.36581280206018235,0.8955150169493804,0.5915056753527784
structure,nonlinear,duplicate_gatr,881,520.0,q4,2239,1.0390882490898843,1.2981681510339615,0.1995734541305192
structure,nonlinear,duplicate_gatr,881,520.0,q6,2239,0.2479841355911466,0.8095798076789098,0.6936878449301684
structure,nonlinear,duplicate_gatr,881,520.0,w4,2239,1.0340354448808775,1.2691081555789059,0.18522669613670517
structure,nonlinear,duplicate_gatr,881,520.0,w6,2239,1.3832726512973912,1.4990400816071192,0.07722770840497728
structure,nonlinear,duplicate_gatr,881,520.0,qbar6,2239,0.08535984062060537,0.9253935000629113,0.9077583313316958
structure,nonlinear,duplicate_gatr,881,520.0,q6_coherence,2239,0.1546175716796511,1.003665257085787,0.8459470719066293
structure,nonlinear,duplicate_gatr,881,520.0,bond_order,2239,0.6573929821932595,1.1341591588412658,0.4203697275919397
structure,nonlinear,duplicate_gatr,881,520.0,angular_arrangement,2239,0.4916511118724558,0.9440996308209285,0.47923810599846595
structure,nonlinear,duplicate_gatr,1009,520.0,q4,2238,0.833239588904503,1.0039012127527414,0.1699984238292498
structure,nonlinear,duplicate_gatr,1009,520.0,q6,2238,0.1768999862425158,0.8487022304614354,0.791564131808236
structure,nonlinear,duplicate_gatr,1009,520.0,w4,2238,1.024160611289706,1.2606203881995535,0.1875741334372394
structure,nonlinear,duplicate_gatr,1009,520.0,w6,2238,0.6086892750891827,0.6617959679501171,0.08024632278348565
structure,nonlinear,duplicate_gatr,1009,520.0,qbar6,2238,0.07929172759460495,0.9133580159398111,0.9131865859708729
structure,nonlinear,duplicate_gatr,1009,520.0,q6_coherence,2238,0.10422780048159984,0.9470008280571955,0.8899390608818931
structure,nonlinear,duplicate_gatr,1009,520.0,bond_order,2238,0.471084831600352,0.9392297738934756,0.4984349467037009
structure,nonlinear,duplicate_gatr,1009,520.0,angular_arrangement,2238,0.41290588080448887,0.8544851859538652,0.5167781869225031
structure,nonlinear,plus_mace,911,400.0,q4,2238,0.8731561880331771,1.1443648811884488,0.23699494594208048
structure,nonlinear,plus_mace,911,400.0,q6,2238,0.1872214754619635,1.1028623478471773,0.8302403959774075
structure,nonlinear,plus_mace,911,400.0,w4,2238,0.8384997693034091,1.0522241197813087,0.2031167566490678
structure,nonlinear,plus_mace,911,400.0,w6,2238,1.273237083928259,1.3575359183247573,0.06209694584031766
structure,nonlinear,plus_mace,911,400.0,qbar6,2238,0.05374467329217057,1.1481506998003033,0.9531902272920111
structure,nonlinear,plus_mace,911,400.0,q6_coherence,2238,0.11593679520184645,1.134225644461915,0.8977833063747667
structure,nonlinear,plus_mace,911,400.0,bond_order,2238,0.5569659975368043,1.1565606019006516,0.5184290415724816
structure,nonlinear,plus_mace,911,400.0,angular_arrangement,2238,0.36778010516272575,0.9874796974868285,0.6275567932194055
structure,nonlinear,plus_mace,913,400.0,q4,2237,0.7666268031166388,1.0967235604701675,0.30098446796567
structure,nonlinear,plus_mace,913,400.0,q6,2237,0.23352648607449936,1.2516078379981557,0.8134188050084394
structure,nonlinear,plus_mace,913,400.0,w4,2237,0.6125812054801734,0.848277654034737,0.2778529499551238
structure,nonlinear,plus_mace,913,400.0,w6,2237,1.3968165230874818,1.4685536243750148,0.04884881293869181
structure,nonlinear,plus_mace,913,400.0,qbar6,2237,0.05715420967097008,1.2016142763033708,0.9524354771759216
structure,nonlinear,plus_mace,913,400.0,q6_coherence,2237,0.13202942966304404,1.1929343583768688,0.889323810035377
structure,nonlinear,plus_mace,913,400.0,bond_order,2237,0.5331224428488013,1.1766185519263859,0.5469029092087989
structure,nonlinear,plus_mace,913,400.0,angular_arrangement,2237,0.3947258525302468,1.1022314904523085,0.6418847982938065
structure,nonlinear,plus_mace,938,450.0,q4,2238,1.000654496068669,1.0882204009043663,0.08046706785034141
structure,nonlinear,plus_mace,938,450.0,q6,2238,0.1839289998916915,0.8946284282976426,0.794407382915739
structure,nonlinear,plus_mace,938,450.0,w4,2238,1.1863385372240094,1.2415758068856833,0.04448964723324367
structure,nonlinear,plus_mace,938,450.0,w6,2238,0.627551250919638,0.6749901332489974,0.07028085299709053
structure,nonlinear,plus_mace,938,450.0,qbar6,2238,0.060621372006717494,0.885344643551178,0.9315279394885578
structure,nonlinear,plus_mace,938,450.0,q6_coherence,2238,0.09247495004634598,0.9108314353941552,0.8984719384368545
structure,nonlinear,plus_mace,938,450.0,bond_order,2238,0.5252616010261786,0.949265141380337,0.44666502736802294
structure,nonlinear,plus_mace,938,450.0,angular_arrangement,2238,0.4336144028515809,0.8890192248257077,0.5122553137851534
structure,nonlinear,plus_mace,942,450.0,q4,2239,0.6154978487521356,0.9347624217178728,0.3415462213157908
structure,nonlinear,plus_mace,942,450.0,q6,2239,0.12131538870739708,1.0200194880685722,0.8810656167588423
structure,nonlinear,plus_mace,942,450.0,w4,2239,0.6365705945518282,1.02996777727967,0.3819509613852916
structure,nonlinear,plus_mace,942,450.0,w6,2239,0.6223504683517346,0.7012875966460428,0.11256028007885865
structure,nonlinear,plus_mace,942,450.0,qbar6,2239,0.03593034075345863,1.1102550802240212,0.9676377605529994
structure,nonlinear,plus_mace,942,450.0,q6_coherence,2239,0.07948032739014303,1.0440280606360612,0.9238714643917515
structure,nonlinear,plus_mace,942,450.0,bond_order,2239,0.35185749475111616,0.9733867374287068,0.6385224071569118
structure,nonlinear,plus_mace,942,450.0,angular_arrangement,2239,0.30298588934172527,1.0632788007792342,0.7150456784056269
structure,nonlinear,plus_mace,970,500.0,q4,2238,0.4549890112748395,0.7981020329037515,0.4299112237323298
structure,nonlinear,plus_mace,970,500.0,q6,2238,0.10312255856397272,1.0592289124095737,0.9026437464500608
structure,nonlinear,plus_mace,970,500.0,w4,2238,0.43748410082113426,0.9163710105803565,0.5225906365762634
structure,nonlinear,plus_mace,970,500.0,w6,2238,0.6035632670292783,0.6874841076730114,0.12206949907218567
structure,nonlinear,plus_mace,970,500.0,qbar6,2238,0.03261196328323086,1.2615090551905164,0.9741484508977181
structure,nonlinear,plus_mace,970,500.0,q6_coherence,2238,0.07320993147780537,1.1898586674839757,0.9384717416627204
structure,nonlinear,plus_mace,970,500.0,bond_order,2238,0.2841634720750435,0.9854256310401975,0.7116337721243503
structure,nonlinear,plus_mace,970,500.0,angular_arrangement,2238,0.2624475770672463,1.0682146690550813,0.7543119518294936
structure,nonlinear,plus_mace,971,500.0,q4,2238,0.7319610555793608,1.0080384416586077,0.27387585102904843
structure,nonlinear,plus_mace,971,500.0,q6,2238,0.16755604995262838,0.8843726645118415,0.8105368283345614
structure,nonlinear,plus_mace,971,500.0,w4,2238,0.7193276122652091,1.0565463753770175,0.3191708106437593
structure,nonlinear,plus_mace,971,500.0,w6,2238,0.821478139636196,0.8922127082241945,0.07927993844515424
structure,nonlinear,plus_mace,971,500.0,qbar6,2238,0.04793327631033151,0.8994278832228348,0.9467069264757763
structure,nonlinear,plus_mace,971,500.0,q6_coherence,2238,0.09832154486056499,0.9424740819670433,0.8956771897054638
structure,nonlinear,plus_mace,971,500.0,bond_order,2238,0.43109627976738174,0.9471786924935898,0.5448627770199769
structure,nonlinear,plus_mace,971,500.0,angular_arrangement,2238,0.37807014962347185,0.925824440407614,0.591639480313332
structure,nonlinear,plus_mace,1000,510.0,q4,2237,0.9527823988043604,1.2479607950530807,0.23652858120127496
structure,nonlinear,plus_mace,1000,510.0,q6,2237,0.2260316191733176,1.0581249147662009,0.7863847490792137
structure,nonlinear,plus_mace,1000,510.0,w4,2237,0.9504843535459869,1.1892495470349704,0.20076963164230033
structure,nonlinear,plus_mace,1000,510.0,w6,2237,1.4440889950987719,1.5146855873552745,0.04660808345035372
structure,nonlinear,plus_mace,1000,510.0,qbar6,2237,0.05847166702319112,1.0412801847405824,0.9438463653874694
structure,nonlinear,plus_mace,1000,510.0,q6_coherence,2237,0.13104243299372453,1.0884132309054493,0.879602315303802
structure,nonlinear,plus_mace,1000,510.0,bond_order,2237,0.6271502444398921,1.1899523766425928,0.4729618959967342
structure,nonlinear,plus_mace,1000,510.0,angular_arrangement,2237,0.502029003688541,1.0997716812217193,0.5435152475186079
structure,nonlinear,plus_mace,1001,510.0,q4,2239,0.7466853694292113,1.021417272119019,0.2689712717701086
structure,nonlinear,plus_mace,1001,510.0,q6,2239,0.14516418864244615,0.8146388514805087,0.821805468302147
structure,nonlinear,plus_mace,1001,510.0,w4,2239,0.7548130562859606,1.1051425913909472,0.3169993970317053
structure,nonlinear,plus_mace,1001,510.0,w6,2239,0.7485951552915515,0.8160289728106548,0.08263654816916666
structure,nonlinear,plus_mace,1001,510.0,qbar6,2239,0.045144235032271975,0.874870311095893,0.9483989404375572
structure,nonlinear,plus_mace,1001,510.0,q6_coherence,2239,0.09376837892638197,0.909913081733532,0.8969479823855945
structure,nonlinear,plus_mace,1001,510.0,bond_order,2239,0.4223617306013039,0.9236685134384257,0.5427345151898375
structure,nonlinear,plus_mace,1001,510.0,angular_arrangement,2239,0.34052841594029665,0.8955150169493804,0.6197401389199202
structure,nonlinear,plus_mace,881,520.0,q4,2239,0.9847879105249436,1.2981681510339615,0.24140188638846027
structure,nonlinear,plus_mace,881,520.0,q6,2239,0.2090167417795364,0.8095798076789098,0.7418207077338134
structure,nonlinear,plus_mace,881,520.0,w4,2239,1.023887540101735,1.2691081555789059,0.19322278751357713
structure,nonlinear,plus_mace,881,520.0,w6,2239,1.3784912285643498,1.4990400816071192,0.08041736476687744
structure,nonlinear,plus_mace,881,520.0,qbar6,2239,0.05949065694817272,0.9253935000629113,0.935713124261054
structure,nonlinear,plus_mace,881,520.0,q6_coherence,2239,0.13399162749520369,1.003665257085787,0.8664976927822949
structure,nonlinear,plus_mace,881,520.0,bond_order,2239,0.6316109509023237,1.1341591588412658,0.44310201440543817
structure,nonlinear,plus_mace,881,520.0,angular_arrangement,2239,0.456617948274883,0.9440996308209285,0.5163455917487889
structure,nonlinear,plus_mace,1009,520.0,q4,2238,0.8184455757473914,1.0039012127527414,0.1847349466755025
structure,nonlinear,plus_mace,1009,520.0,q6,2238,0.153254128872793,0.8487022304614354,0.8194253256651989
structure,nonlinear,plus_mace,1009,520.0,w4,2238,1.023892915716309,1.2606203881995535,0.1877864856853092
structure,nonlinear,plus_mace,1009,520.0,w6,2238,0.605669920866389,0.6617959679501171,0.08480868696975585
structure,nonlinear,plus_mace,1009,520.0,qbar6,2238,0.04572237004965772,0.9133580159398111,0.9499403637437712
structure,nonlinear,plus_mace,1009,520.0,q6_coherence,2238,0.07654002190267073,0.9470008280571955,0.9191763939006313
structure,nonlinear,plus_mace,1009,520.0,bond_order,2238,0.4539208221925351,0.9392297738934756,0.5167095051609625
structure,nonlinear,plus_mace,1009,520.0,angular_arrangement,2238,0.39533450309866425,0.8544851859538652,0.5373418877269935
structure,nonlinear,delta_mace,911,400.0,q4,2238,0.8727271934108544,1.1443648811884488,0.2373698216739163
structure,nonlinear,delta_mace,911,400.0,q6,2238,0.17979249648013915,1.1028623478471773,0.8369764850245365
structure,nonlinear,delta_mace,911,400.0,w4,2238,0.8264224132461335,1.0522241197813087,0.21459468785234193
structure,nonlinear,delta_mace,911,400.0,w6,2238,1.2607803829401858,1.3575359183247573,0.07127291004128344
structure,nonlinear,delta_mace,911,400.0,qbar6,2238,0.052924771261160616,1.1481506998003033,0.9539043339255328
structure,nonlinear,delta_mace,911,400.0,q6_coherence,2238,0.11488258869251092,1.134225644461915,0.8987127568015691
structure,nonlinear,delta_mace,911,400.0,bond_order,2238,0.5512549743384975,1.1565606019006516,0.5233669784077166
structure,nonlinear,delta_mace,911,400.0,angular_arrangement,2238,0.36405132669484364,0.9874796974868285,0.6313328490485755
structure,nonlinear,delta_mace,913,400.0,q4,2237,0.7444305047574016,1.0967235604701675,0.32122320374127566
structure,nonlinear,delta_mace,913,400.0,q6,2237,0.2144007034051901,1.2516078379981557,0.8286997756836467
structure,nonlinear,delta_mace,913,400.0,w4,2237,0.6088617713360227,0.848277654034737,0.28223763948037495
structure,nonlinear,delta_mace,913,400.0,w6,2237,1.3956639463982505,1.4685536243750148,0.04963365093854477
structure,nonlinear,delta_mace,913,400.0,qbar6,2237,0.05747580728263463,1.2016142763033708,0.952167839200902
structure,nonlinear,delta_mace,913,400.0,q6_coherence,2237,0.13838331376921856,1.1929343583768688,0.8839975453825425
structure,nonlinear,delta_mace,913,400.0,bond_order,2237,0.5265360078247864,1.1766185519263859,0.5525006749530423
structure,nonlinear,delta_mace,913,400.0,angular_arrangement,2237,0.38970084562799084,1.1022314904523085,0.6464437379954783
structure,nonlinear,delta_mace,938,450.0,q4,2238,0.9850741968586303,1.0882204009043663,0.094784295497508
structure,nonlinear,delta_mace,938,450.0,q6,2238,0.17348556651035943,0.8946284282976426,0.8060808699758412
structure,nonlinear,delta_mace,938,450.0,w4,2238,1.1822353763640234,1.2415758068856833,0.04779444814610789
structure,nonlinear,delta_mace,938,450.0,w6,2238,0.6215911192510009,0.6749901332489974,0.07911080676241256
structure,nonlinear,delta_mace,938,450.0,qbar6,2238,0.05714414633384683,0.885344643551178,0.9354554785528065
structure,nonlinear,delta_mace,938,450.0,q6_coherence,2238,0.08598120251150702,0.9108314353941552,0.9056014107876071
structure,nonlinear,delta_mace,938,450.0,bond_order,2238,0.5175852679715612,0.949265141380337,0.454751633227641
structure,nonlinear,delta_mace,938,450.0,angular_arrangement,2238,0.4298778384963033,0.8890192248257077,0.5164583324049253
structure,nonlinear,delta_mace,942,450.0,q4,2239,0.6181741494019545,0.9347624217178728,0.3386831401866838
structure,nonlinear,delta_mace,942,450.0,q6,2239,0.11291701034737812,1.0200194880685722,0.8892991637236375
structure,nonlinear,delta_mace,942,450.0,w4,2239,0.6387436670631136,1.02996777727967,0.3798411162433155
structure,nonlinear,delta_mace,942,450.0,w6,2239,0.6202697006956959,0.7012875966460428,0.1155273476072024
structure,nonlinear,delta_mace,942,450.0,qbar6,2239,0.03653008949596238,1.1102550802240212,0.9670975705073184
structure,nonlinear,delta_mace,942,450.0,q6_coherence,2239,0.07896446303828814,1.0440280606360612,0.9243655740534598
structure,nonlinear,delta_mace,942,450.0,bond_order,2239,0.35093318000706547,0.9733867374287068,0.6394719934914167
structure,nonlinear,delta_mace,942,450.0,angular_arrangement,2239,0.2994061212153269,1.0632788007792342,0.7184124041635136
structure,nonlinear,delta_mace,970,500.0,q4,2238,0.4602703590969067,0.7981020329037515,0.42329383948278476
structure,nonlinear,delta_mace,970,500.0,q6,2238,0.09759698784421274,1.0592289124095737,0.9078603437832947
structure,nonlinear,delta_mace,970,500.0,w4,2238,0.44366630182778244,0.9163710105803565,0.5158442413550386
structure,nonlinear,delta_mace,970,500.0,w6,2238,0.5988922636254737,0.6874841076730114,0.12886384290016883
structure,nonlinear,delta_mace,970,500.0,qbar6,2238,0.030974735475962963,1.2615090551905164,0.9754462836802348
structure,nonlinear,delta_mace,970,500.0,q6_coherence,2238,0.06875394716469822,1.1898586674839757,0.9422167110736922
structure,nonlinear,delta_mace,970,500.0,bond_order,2238,0.2833590991725061,0.9854256310401975,0.712450041639979
structure,nonlinear,delta_mace,970,500.0,angular_arrangement,2238,0.25916536736552787,1.0682146690550813,0.7573845642891426
structure,nonlinear,delta_mace,971,500.0,q4,2238,0.7300360005773466,1.0080384416586077,0.2757855549872096
structure,nonlinear,delta_mace,971,500.0,q6,2238,0.15413800068334335,0.8843726645118415,0.825709220932982
structure,nonlinear,delta_mace,971,500.0,w4,2238,0.7048993481976058,1.0565463753770175,0.33282687383592613
structure,nonlinear,delta_mace,971,500.0,w6,2238,0.8134406778653948,0.8922127082241945,0.08828839763511409
structure,nonlinear,delta_mace,971,500.0,qbar6,2238,0.04678773493721417,0.8994278832228348,0.9479805598537104
structure,nonlinear,delta_mace,971,500.0,q6_coherence,2238,0.09642501569166295,0.9424740819670433,0.8976894775817986
structure,nonlinear,delta_mace,971,500.0,bond_order,2238,0.42428779632542796,0.9471786924935898,0.5520509491103238
structure,nonlinear,delta_mace,971,500.0,angular_arrangement,2238,0.3699833507812776,0.925824440407614,0.6003741804241153
structure,nonlinear,delta_mace,1000,510.0,q4,2237,0.9352526623363225,1.2479607950530807,0.2505752856630864
structure,nonlinear,delta_mace,1000,510.0,q6,2237,0.2184878625349403,1.0581249147662009,0.7935141120996886
structure,nonlinear,delta_mace,1000,510.0,w4,2237,0.9478312735832038,1.1892495470349704,0.2030005174722741
structure,nonlinear,delta_mace,1000,510.0,w6,2237,1.432515533599456,1.5146855873552745,0.054248917690761234
structure,nonlinear,delta_mace,1000,510.0,qbar6,2237,0.05751644134246923,1.0412801847405824,0.9447637224011917
structure,nonlinear,delta_mace,1000,510.0,q6_coherence,2237,0.12748589549134814,1.0884132309054493,0.8828699506112281
structure,nonlinear,delta_mace,1000,510.0,bond_order,2237,0.6198482781479566,1.1899523766425928,0.47909824769892395
structure,nonlinear,delta_mace,1000,510.0,angular_arrangement,2237,0.495403277794253,1.0997716812217193,0.5495398851842437
structure,nonlinear,delta_mace,1001,510.0,q4,2239,0.7334555863848087,1.021417272119019,0.2819236502010669
structure,nonlinear,delta_mace,1001,510.0,q6,2239,0.13187460907991588,0.8146388514805087,0.838118929829765
structure,nonlinear,delta_mace,1001,510.0,w4,2239,0.741135882053158,1.1051425913909472,0.3293753332587115
structure,nonlinear,delta_mace,1001,510.0,w6,2239,0.7424706775629627,0.8160289728106548,0.09014176910206351
structure,nonlinear,delta_mace,1001,510.0,qbar6,2239,0.04443096276887698,0.874870311095893,0.9492142295773859
structure,nonlinear,delta_mace,1001,510.0,q6_coherence,2239,0.09169524568940678,0.909913081733532,0.8992263683969545
structure,nonlinear,delta_mace,1001,510.0,bond_order,2239,0.4141771605898549,0.9236685134384257,0.5515954538191963
structure,nonlinear,delta_mace,1001,510.0,angular_arrangement,2239,0.33844049162936185,0.8955150169493804,0.6220716735914966
structure,nonlinear,delta_mace,881,520.0,q4,2239,0.9664337147495814,1.2981681510339615,0.25554042133922417
structure,nonlinear,delta_mace,881,520.0,q6,2239,0.205368848999929,0.8095798076789098,0.746326616533671
structure,nonlinear,delta_mace,881,520.0,w4,2239,1.0171180558214727,1.2691081555789059,0.19855683587699224
structure,nonlinear,delta_mace,881,520.0,w6,2239,1.3636714322885288,1.4990400816071192,0.09030355557501957
structure,nonlinear,delta_mace,881,520.0,qbar6,2239,0.05747884807099245,0.9253935000629113,0.9378871279438586
structure,nonlinear,delta_mace,881,520.0,q6_coherence,2239,0.12929185171350052,1.003665257085787,0.8711803055842458
structure,nonlinear,delta_mace,881,520.0,bond_order,2239,0.6232271252740008,1.1341591588412658,0.4504941212036483
structure,nonlinear,delta_mace,881,520.0,angular_arrangement,2239,0.4536747576000193,0.9440996308209285,0.5194630494606456
structure,nonlinear,delta_mace,1009,520.0,q4,2238,0.807688558858232,1.0039012127527414,0.19545016123298187
structure,nonlinear,delta_mace,1009,520.0,q6,2238,0.14682170379529969,0.8487022304614354,0.8270044563032745
structure,nonlinear,delta_mace,1009,520.0,w4,2238,1.0130640006954454,1.2606203881995535,0.1963766331414596
structure,nonlinear,delta_mace,1009,520.0,w6,2238,0.6028750639284335,0.6617959679501171,0.08903182683960498
structure,nonlinear,delta_mace,1009,520.0,qbar6,2238,0.044552142526122405,0.9133580159398111,0.9512216001298462
structure,nonlinear,delta_mace,1009,520.0,q6_coherence,2238,0.07463002110985154,0.9470008280571955,0.9211932884335935
structure,nonlinear,delta_mace,1009,520.0,bond_order,2238,0.4482719151522308,0.9392297738934756,0.5227239088748561
structure,nonlinear,delta_mace,1009,520.0,angular_arrangement,2238,0.3914897177619802,0.8544851859538652,0.5418414219493359
structure,nonlinear,duplicate_mace,911,400.0,q4,2238,0.9426176150551804,1.1443648811884488,0.17629627529617065
structure,nonlinear,duplicate_mace,911,400.0,q6,2238,0.2371172237250642,1.1028623478471773,0.7849983507117415
structure,nonlinear,duplicate_mace,911,400.0,w4,2238,0.843047435479215,1.0522241197813087,0.1987948008125573
structure,nonlinear,duplicate_mace,911,400.0,w6,2238,1.2741977540419855,1.3575359183247573,0.06138928860579518
